"S","R","D","A","H","I"
0,238162.0014252,0,137811.0004839,856.998090900015,0
0,281409.234055448,0.285545707066554,86545.3083038892,8547.79882423156,327.373270723806
0,313604.022431582,32.1822408688077,54350.4536148424,5398.02726295212,3445.31444975455
0,335039.460211665,313.216666283482,34132.084870121,3388.26889011767,3956.96936181271
0,349163.402245227,636.59916382618,21434.949298436,2124.39742748905,3470.65186502194
0,358395.829774692,918.530460791546,13461.1481594178,1334.11326203529,2720.37834306288
0,364393.888476438,1138.84801626836,8453.60104411439,837.823108396871,2005.83935478207
0,368270.72277824,1301.29051638776,5308.86145570384,525.865177130903,1423.26007253774
0,370765.727570565,1416.57357235048,3333.96499418201,330.060325343227,983.673537559763
0,372365.728792907,1496.16013349947,2093.7300163463,207.277567308757,667.103489938982
0,373388.791274124,1550.30458405383,1314.86245026548,129.954741378731,446.086950178386
0,374041.186250609,1586.47816845517,825.73361876672,81.6114283647259,294.990533804787
0,374456.383938049,1610.38301322786,518.5607125855,51.2519769097549,193.420359227958
0,374720.149618178,1626.0485600646,325.656127503694,32.1862414992546,125.959452754904
0,374887.456308147,1636.24584085086,204.51204807232,20.2129596615318,81.5728432679122
0,374993.438923015,1642.84735773966,128.433566189417,12.693738667442,52.5864143880569
0,375060.498712614,1647.10180385108,80.6562795669538,7.97166788315357,33.7715360843941
0,375102.888749587,1649.83337743696,50.652143568047,5.00620743062044,21.6195219777814
0,375129.661761812,1651.58168543423,31.8095461607335,3.14389826642964,13.8031083262768
0,375146.558851444,1652.69770673845,19.9763949889406,1.97436811131781,8.79267871722836
0,375157.216224607,1653.40851425257,12.5451760530547,1.23990317390759,5.590181912999
0,375163.934355435,1653.86037174572,7.87837056131836,0.778659193213964,3.54824306458215
0,375168.167256859,1654.14714695728,4.94761671250793,0.48899797333837,2.24898149732792
0,375170.833172349,1654.32889657836,3.10710329545498,0.307090727256496,1.42373704934561
0,375172.511576645,1654.44394547392,1.95126086954573,0.19285297671708,0.900364034952068
0,375173.567929694,1654.51669675377,1.22539182607472,0.121111669378326,0.568870056329562
0,375174.232592743,1654.5627018096,0.769546066774923,0.0760161916696969,0.35914318868378
0,375174.650675741,1654.5917705343,0.483274929934651,0.0477118561400452,0.226566938993903
