"S","R","D","A","H","I"
0,65.00000016,0,19.00000038,29.99999946,0
0,83.5189904095114,1.03915350872867,11.93200023864,11.3748559535499,6.13499988957
0,94.2762919817232,4.13983278132089,7.49329614986592,4.35337106998796,3.73720801710206
0,99.8146034635818,5.98198548397575,4.7057899821158,1.74779884258067,1.74982222774601
0,102.656597073386,6.86257044270937,2.95523610876872,0.765712399446191,0.75988397568933
0,104.176216488456,7.26492743565291,1.85588827630676,0.371606299488698,0.331361500095292
0,105.030579354933,7.45431582009594,1.16549783752064,0.197400354182739,0.152206633267356
0,105.531299044535,7.55034330974731,0.731932641962964,0.11104910567277,0.0753758980818619
0,105.832835181998,7.60263226092553,0.459653699152741,0.0648328592548968,0.0400459986689097
0,106.017437300059,7.63286199618098,0.288662523067922,0.0385692812808977,0.0224688994114756
0,106.131472544374,7.65088215721258,0.181280064486655,0.0233099690404422,0.013055264886583
0,106.202312524849,7.66202920183775,0.113843880497619,0.0140447932232737,0.00776959959268452
0,106.246391264926,7.66892063041458,0.0714877004086388,0.00854123613036082,0.00465916812047692
0,106.273871917215,7.67321413610765,0.0448903470909196,0.00520530812971581,0.00281829145636848
0,106.291021952192,7.67587863053834,0.0281886709241485,0.00319805379809504,0.00171269254749163
0,106.30174040944,7.677547825303,0.0177009361692074,0.00196290779972022,0.00104792128763351
0,106.308441748652,7.67859364244468,0.0111152151199133,0.0012069572422807,0.000642436541198492
0,106.312633255239,7.67924532916574,0.00697974423391647,0.000747088201252479,0.000394583160522057
0,106.31525747071,7.67965266886938,0.00438289579151845,0.000463430964848589,0.000243533664076205
0,106.316901364701,7.67990712005375,0.00275221768527916,0.00028851318509512,0.000150784375049064
0,106.317931796743,7.6800667217089,0.00172824145210606,0.000179558743251824,9.36813526132366e-05
0,106.318577801882,7.68016707676281,0.00108524065256659,0.000111614228865025,5.82664740960424e-05
0,106.318982770913,7.68023028113207,0.00068147148799604,6.92500677028079e-05,3.62263988449875e-05
0,106.31923658279,7.68026991549267,0.000427926642678954,4.30813639255525e-05,2.24937105795713e-05
0,106.319395698527,7.68029476248796,0.000268714413941182,2.68408791300481e-05,1.39836923560769e-05
0,106.319495473068,7.6803103058494,0.000168737884156293,1.67779895194919e-05,8.70520902399252e-06
0,106.319558065708,7.68032007444895,0.000105958117884123,1.04684279830139e-05,5.43329693225437e-06
0,106.319597329901,7.68032617436947,6.65358748670008e-05,6.5694033088156e-06,3.39045181694485e-06
