"S","R","D","A","H","I"
0,34973.505884,0,19720.347,906.147116,0
0,41684.87055056,26.0852591404814,13465.5082454744,238.228859603104,185.307085222
0,46062.7359253006,48.430155522928,9194.55992883591,122.030485542725,172.24350479782
0,49036.6504998974,66.3337321087801,6278.25780830574,78.9852050963673,139.772754591714
0,51069.9838444837,80.2823607344581,4286.93938727118,53.4694148576084,109.324992653044
0,52461.5561165071,90.9515059480641,2927.22119276852,36.4606493354578,83.8105354408999
0,53414.0113486869,98.9992434299756,1998.77421566426,24.8908865048372,63.324305714005
0,54065.8904170645,105.002723845501,1364.80918321917,16.9955073915899,47.3021684791949
0,54512.0238408607,109.440866076863,931.923221743359,11.6048645492342,35.0072067698115
0,54817.3310518961,112.697193711078,636.338692546043,7.92406301368307,25.7089988330747
0,55026.2531778827,115.071248718832,434.50675139708,5.41073249296847,18.7580895084258
0,55169.2108766383,116.79267112478,296.691241977217,3.69457299862074,13.6106372611287
0,55267.0262391456,118.034999952614,202.587630187454,2.52273973788283,9.82839097648633
0,55333.9505104748,118.927887542237,138.331511343095,1.72258493854728,7.06750570132283
0,55379.7370614759,119.567300019053,94.4559498166736,1.1762207679091,5.06346792043472
0,55411.060578606,120.023722449543,64.4967033841005,0.803150697530313,3.61584486279919
0,55432.4885973312,120.3485881209,44.0398382049019,0.548409839843733,2.57456650318689
0,55447.1465392948,120.579219619776,30.0714183415467,0.374466900623652,1.82835584327243
0,55457.1729160959,120.742570023639,20.5334587485305,0.255694645637057,1.29536048630294
0,55464.0308868956,120.858022320584,14.0207197209282,0.174594207655141,0.915776855202315
0,55468.7214864,120.93946413348,9.57367114329398,0.119216956110984,0.64616136714334
0,55471.9295479872,120.996813189089,6.53712369865934,0.0814040901771561,0.455111034862447
0,55474.123560792,121.037131469379,4.46369899403816,0.0555845922739513,0.320024152280535
0,55475.6239993492,121.065434325458,3.04791673338896,0.0379544429713242,0.224695149030228
0,55476.6500772561,121.085275186492,2.08118791748281,0.0259161699732137,0.157543469931186
0,55477.3517360502,121.099166295123,1.42108316163233,0.0176961592240454,0.110318333815651
0,55477.8315308789,121.10888031568,0.970348393487444,0.0120833460965272,0.07715706588283
0,55478.1596031557,121.115665825182,0.662576286993734,0.0082507877014389,0.0539039443942343
