"S","R","D","A","H","I"
0,71775.50195457,0,42777.05328591,626.444759520003,0
0,85449.8420144853,10.1933594367895,29209.3269640581,381.529708698003,128.107953321841
0,94788.5699694144,27.0857229965439,19944.9171028869,255.007617589055,163.419587113081
0,101180.654195696,44.8643395806477,13618.9279106129,173.468999543452,161.084554566541
0,105557.282526327,61.1214375413339,9299.3716884201,118.370973231128,142.853374480692
0,108553.92593569,74.9615131644802,6349.86207188884,80.8175558023986,119.432923454595
0,110605.580995668,86.2372629371074,4335.85726896164,55.1832954963696,96.1411769364236
0,112010.153018308,95.1533664917728,2960.64041139327,37.6805113318523,75.3726924748276
0,112971.663856438,102.052577320738,2021.60521019043,25.729254679825,57.9491013710839
0,113629.830055028,107.304192659184,1380.4066208587,17.5686278977146,43.8905035559887
0,114080.324027796,111.25053317085,942.578911701085,11.9963332564639,32.8501940755047
0,114388.653618892,114.18544082495,643.618330540117,8.19142022167932,24.3511895216783
0,114599.669436086,116.34961886355,439.479973787717,5.59332289250947,17.9076483704842
0,114744.076733162,117.934129951221,300.088792061545,3.81927189034214,13.081072935283
0,114842.895246382,119.087237713601,204.908729617009,2.60790196702117,9.50088432023458
0,114910.513388942,119.922046623553,139.917213118193,1.78074587642974,6.8666054401242
0,114956.779668647,120.523697388648,95.5392508818565,1.21594136456425,4.94144171811668
0,114988.43471815,120.955599135272,65.2367800619055,0.830277594141234,3.54262505834997
0,115010.091759446,121.264564143754,44.5454348193307,0.566935958774667,2.53130563189797
0,115024.907848381,121.484900079905,30.4168256213791,0.387119179922229,1.80330673779261
0,115035.043389667,121.64159497263,20.7694297885695,0.264335428268755,1.28125014370665
0,115041.97668682,121.75275243754,14.1819274342395,0.180495367478469,0.908137940875812
0,115046.719245752,121.831428119299,9.68380296413947,0.123247110289221,0.642276054037163
0,115049.963136777,121.886999389735,6.61236212659446,0.0841564545774579,0.453345251675319
0,115052.18184861,121.926177757444,4.51509939381612,0.0574642994097618,0.319409939727858
0,115053.699308344,121.953751591766,3.08303177378128,0.0392381751730694,0.224670115051886
0,115054.737112918,121.973127553572,2.10517733699575,0.0267928854389015,0.15778930551648
0,115055.446848524,121.986723149081,1.4374719254888,0.0182949055855888,0.110661496129541
