"S","R","D","A","H","I"
0,158264.5032885,0,108320.74670025,639.750011250011,0
0,192231.480618105,7.81965442546546,67752.8939290592,6988.42129411333,244.384504297504
0,217529.398857293,118.019607817053,42378.3511063236,4371.14570472718,2828.08472383865
0,234021.648480852,458.215844696674,26506.9805633877,2734.08169997558,3504.07341108753
0,244771.074660815,846.947526625246,16579.69223071,1710.12435802752,3317.16122382204
0,251776.023588153,1204.2104981193,10370.3322152334,1069.65542395649,2804.77827453749
0,256339.993813925,1501.68939674799,6486.47687531306,669.052353197999,2227.7875608164
0,259313.045073257,1735.76487190958,4057.18750187831,418.481542087697,1700.52101086715
0,261249.409951194,1913.31279578394,2537.70586742485,261.753508871181,1262.81787672593
0,262510.367498697,2044.56193754692,1587.29441678037,163.722631742782,919.053515233232
0,263331.371553946,2139.75514316991,992.827260985451,102.405886593002,658.640155306017
0,263865.843176035,2207.79296047512,620.997566510224,64.0532435697374,466.31305341001
0,264213.732667733,2255.86002588963,388.424041891081,40.0642790009736,326.918985485372
0,264440.143886455,2289.4993160762,242.953023418201,25.059565486645,227.344208564184
0,264587.475884647,2312.85832150333,151.96322889971,15.6743572588486,157.028207690628
0,264683.33670289,2328.97256918786,95.0505682651061,9.80405967569368,107.836099981022
0,264745.700478059,2340.02698459468,59.4526096407316,6.13228246219159,73.6876452438056
0,264786.267494127,2347.57386661545,37.1866560885234,3.83564456358144,50.1363386056895
0,264812.652987482,2352.70457437384,23.259658396874,2.39913430420717,33.9836454429383
0,264829.812733365,2356.17984060299,14.5485441727103,1.50062012113272,22.958261738497
0,264840.971388671,2358.52615039965,9.09988160332354,0.938613875846578,15.4639654498618
0,264848.226934043,2360.10566915905,5.69183034477322,0.587087961520021,10.3884784913538
0,264852.944165466,2361.16623684509,3.56014881137013,0.367214126523389,6.96223475079271
0,264856.010820163,2361.87669590137,2.22681611913103,0.229686560714355,4.65598125569608
0,264858.004267313,2362.35161985595,1.39283785345856,0.143665268741858,3.10760970863736
0,264859.299978593,2362.66848749875,0.871197791932671,0.0898603269537322,2.07047578968158
0,264860.142104176,2362.8795321052,0.544920279689215,0.0562061967443282,1.3772372420838
0,264860.689387196,2363.01987096902,0.340838916221129,0.0351560767644294,0.914746842371887
