"S","R","D","A","H","I"
0,3555.599436,0,1749.12753738,781.27302662,0
0,4613.469170157,2.55650098123401,1194.35150896657,115.852485951403,159.77033394379
0,5100.12336215051,16.5047552928508,815.535457813119,23.6416867595275,130.194737983992
0,5401.09155182986,27.5418604856508,556.869630052158,8.87442034987449,91.6225372824526
0,5602.48388889756,35.2703615993411,380.245618879625,5.10972830943832,62.8904023140323
0,5739.45505201298,40.5779762358109,259.641975202718,3.35731492667297,42.9676816218141
0,5832.90181258288,44.2105150923092,177.290551001746,2.26829385145425,29.3288274716059
0,5896.69116420329,46.6951893608175,121.058775068869,1.54040888183122,20.0144624851949
0,5940.23966995794,48.393846489823,82.6622002039509,1.04762903931687,13.6566543089654
0,5969.97055076436,49.5548771879235,56.4439821786632,0.71282396815752,9.31776590089663
0,5990.26809053395,50.3480434644299,38.5414750191101,0.485395731481296,6.35699525102591
0,6004.12555778541,50.8901135789069,26.3171597628739,0.330332411386389,4.33683646142179
0,6013.58610581877,51.2605214976258,17.9699310217647,0.224953498524774,2.95848816331229
0,6020.04487578537,51.5135320905086,12.2702610705935,0.153199853411711,2.01813120011229
0,6024.45430142054,51.6862814204969,8.37840204050695,0.10439949044094,1.37661562801754
0,6027.46466362379,51.8042444644958,5.7209557603142,0.0711344779680376,0.939001673431668
0,6029.5198590833,51.8847879032728,3.9063934451028,0.0484740520659233,0.640485516254013
0,6030.92295530471,51.9397623988369,2.66737069595938,0.0330510117079972,0.436860588782407
0,6031.88086903538,51.9772819514502,1.82133892288353,0.0225398899059821,0.297970200376638
0,6032.53485297891,52.0028839665509,1.24364996475205,0.0153767467305551,0.20323634305684
0,6032.98134220659,52.020354605118,0.849191336876014,0.0104899604287647,0.138621890988088
0,6033.28617036765,52.032277343118,0.579846377247349,0.00715536254354262,0.0945505494403419
0,6033.49428292124,52.0404148162574,0.39593176073105,0.00487983387825765,0.0644906678970864
0,6033.6363651244,52.0459679515186,0.270350846891156,0.00332867194518024,0.0439874052483015
0,6033.73336766173,52.0497572353745,0.184601458291228,0.00227092685402122,0.0300027177513071
0,6033.79959360496,52.0523424773123,0.126049904393189,0.00154979713912885,0.0204642161946687
0,6033.84480799548,52.0541064757178,0.0860696255847897,0.00105752318403737,0.013958380030318
0,6033.87567713972,52.0553097353685,0.0587702187000322,0.000721986588673045,0.00952091961934562
