"S","R","D","A","H","I"
0,11948.119879,0,7064.0321912,767.847929800002,0
0,14644.74949194,26.8190031124287,4823.47707187068,127.929531432793,157.0249016441
0,16263.7171003766,44.4011211400295,3293.57659097953,47.4707988899015,130.834388613963
0,17348.7651680011,56.9848340790418,2248.92678020781,28.4012358890369,96.9219818230529
0,18088.907781008,66.0699136288414,1535.61683568795,18.9892238526519,70.4162458225551
0,18595.0859492697,72.6125860579448,1048.55306397763,12.9256349515792,50.8227657431826
0,18941.3740096066,77.3072493789952,715.975171947327,8.82182107511136,36.5217479920034
0,19178.2791518178,80.6644179299546,488.883647815022,6.02332281588499,26.1494596213298
0,19340.3458406043,83.0578001402134,333.820543596316,4.11281635976178,18.6629992994269
0,19451.2104177414,84.7594043254484,227.940034044877,2.80831760966575,13.2818262785693
0,19527.0457744874,85.9661928319894,155.642485512246,1.91758081992044,9.42796634847091
0,19578.9175399244,86.820142085748,106.276123884672,1.30936645958072,6.67682764556444
0,19614.3965271034,87.4231871072048,72.5676827299286,0.894064309951604,4.71853874951752
0,19638.6622258816,87.8482579766962,49.5508152189119,0.61048684095564,3.32821408181348
0,19655.257953435,88.147370474203,33.8343901375003,0.416853887414791,2.34343206591229
0,19666.6075959598,88.3575203155766,23.1028682559326,0.284637033610873,1.64737843511346
0,19674.3691901701,88.5049543557498,15.7751482879369,0.194356448026185,1.15635073822006
0,19679.6768490796,88.6082513699488,10.7716193829091,0.132710871843432,0.810569295718844
0,19683.3062825876,88.6805352077474,7.35509942679827,0.0906179120081258,0.567464865818163
0,19685.7880374483,88.7310589952968,5.02222420371841,0.0618759101093133,0.39680344256005
0,19687.4849659128,88.7663355332367,3.42928551863162,0.0422502369234961,0.277162798427884
0,19688.6452202795,88.7909416005348,2.34159183088432,0.0288493941654827,0.193396894882882
0,19689.438503571,88.8080887775351,1.59889057725705,0.0196990029954729,0.13481807123577
0,19689.9808655097,88.8200276328493,1.09175777106975,0.0134509139703162,0.0938981723983388
0,19690.3516625651,88.8283333210021,0.745476299407549,0.00918458089876053,0.0653432336276623
0,19690.6051578497,88.8341070007764,0.509027668686838,0.00627143452645947,0.0454360463299962
0,19690.7784545854,88.8381176383241,0.347575325593421,0.00428227389504247,0.0315701768442365
0,19690.8969217813,88.8409016799886,0.237332102738203,0.00292403111836596,0.0219204048959042
