"S","R","D","A","H","I"
0,13058.9439174,0,9751.0087638,130.0473188,0
0,16167.587864586,1.4140598179059,6658.25206115926,86.1513377422316,26.5946766946001
0,18295.1545556289,4.56881599726841,4546.4342801652,58.4963881557349,35.3459600529068
0,19751.9932886761,8.15272517777079,3104.42808022236,39.9017775746371,35.5241283491155
0,20749.5821988316,11.549306483401,2119.78731273399,27.2408844794844,31.8402974715336
0,21432.6553239035,14.5009890174228,1447.44801139222,18.6001725163151,26.7955031705789
0,21900.3391970885,16.9379815699127,988.356583274913,12.7006203736135,21.6656176930943
0,22220.5285517736,18.882993333533,674.876560687859,8.67231658443936,17.0395776206206
0,22439.7239089377,20.3983918944164,460.823937304809,5.92169067968188,13.1320711834236
0,22589.7706631466,21.5579956928914,314.663026638031,4.04349012760683,9.96482439486509
0,22692.4761109873,22.4330286356336,214.860410490167,2.7610042141549,7.46944567271267
0,22762.7724624388,23.0860019780569,146.712489513769,1.88528822214486,5.54375784722494
0,22810.8835638765,23.5688509233342,100.179249077218,1.28732570056417,4.08101042238877
0,22843.8090186584,23.9232048325168,68.4050961096498,0.879020746101949,2.98365965332973
0,22866.3406670582,24.1816000141019,46.7088465612638,0.600219098993922,2.16866726748745
0,22881.7587209144,24.3689933017998,31.8940615708881,0.409845806708145,1.56837840625139
0,22892.3084728353,24.5042524886811,21.7781263802648,0.279853782657031,1.12929451307899
0,22899.526719138,24.6014786202972,14.8706927018571,0.191091718850343,0.810017820971819
0,22904.4652588653,24.6711119281135,10.154110485531,0.130482585107422,0.579036135964709
0,22907.843910656,24.7208223345065,6.93350080050365,0.0890970321411457,0.412669176888543
0,22910.1552672396,24.7562077337903,4.73438155110551,0.0608378591658421,0.293305616386767
0,22911.7364049115,24.7813309381194,3.23276355139672,0.0415417328606344,0.207958866082834
0,22912.8179688727,24.7991264084835,2.20741823750957,0.0283658168240284,0.147120664500817
0,22913.5577701315,24.8117047054957,1.50728477286395,0.0193689456045009,0.103871444496758
0,22914.0637797764,24.8205781907516,1.02921473960037,0.0132256390202845,0.0732016542776595
0,22914.409865681,24.8268270167174,0.702775612997102,0.00903082341530382,0.051500865921136
0,22914.6465616809,24.8312203849198,0.479874163495972,0.00616649006020166,0.0361772806114589
0,22914.8084368752,24.8343046209924,0.327671035437464,0.00421064590833732,0.0253768224729097
