"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv","rrr_pxlvd","rrr_rmsvr","cost_A_pxlvd_drugs","prob_AH_pxlvd","prob_AH_syntc",".strategy_names",".index",".cost",".effect"
2186678.2014203,2144584.12122469,4331262.32264499,97.8829629391932,23632,0.849578476575157,0.946633431703733,94.7640438624752,0.011,0.049,"strategy",1,4331262.32264499,97.8829629391932
2341514.53227746,2237902.1672123,4579416.69948976,53.7145086837809,23632,0.927937348714797,1.29892250348648,101.850118363376,0.011,0.061,"strategy",2,4579416.69948976,53.7145086837809
2246168.95727252,2048070.6097999,4294239.56707242,66.3033627467983,23632,0.893134763342986,0.902087860134968,97.3821633860161,0.007,0.061,"strategy",3,4294239.56707242,66.3033627467983
2458807.72938232,2278109.86297535,4736917.59235767,90.8773474757967,23632,0.876537375736481,0.636029438346648,107.569271283731,0.014,0.071,"strategy",4,4736917.59235767,90.8773474757967
2321607.28335316,1991333.75221506,4312941.03556823,15.6653115671247,23632,0.975288844399254,1.05154339482056,100.656939649623,0.003,0.061,"strategy",5,4312941.03556823,15.6653115671247
2393391.002782,1877897.27986929,4271288.28265129,88.4986431490577,23632,0.823180805528235,1.27817016756734,104.237942967932,0.004,0.069,"strategy",6,4271288.28265129,88.4986431490577
2183396.04959276,2142728.80175393,4326124.85134669,41.4535490036385,23632,0.94076725093811,1.11410495454225,94.3890186900474,0.008,0.066,"strategy",7,4326124.85134669,41.4535490036385
2924658.26806215,2027287.54177842,4951945.80984057,76.1949966758302,23632,0.872882793583805,1.07504702941652,128.930536606258,0.007,0.073,"strategy",8,4951945.80984057,76.1949966758302
2324312.84635464,1974810.09662361,4299122.94297824,101.885103056032,23632,0.813735864172714,0.688227933915241,101.148811960967,0.007,0.076,"strategy",9,4299122.94297824,101.885103056032
2133473.98466513,1963201.85928673,4096675.84395186,87.3086597489421,23632,0.841819203766244,1.02005314218715,92.2265489803098,0.006,0.05,"strategy",10,4096675.84395186,87.3086597489421
2276681.42980844,2250629.45483589,4527310.88464433,85.1506370905921,23632,0.882498625710888,0.944652827370814,98.9599868311739,0.013,0.057,"strategy",11,4527310.88464433,85.1506370905921
2448806.58524364,1981797.84082173,4430604.42606537,98.3994082616884,23632,0.822354645267805,0.72339092121024,106.916515951611,0.007,0.059,"strategy",12,4430604.42606537,98.3994082616884
2218594.35817143,2079173.5361094,4297767.89428082,90.5413589484199,23632,0.853505037896196,0.816791859145171,96.20936598412,0.009,0.079,"strategy",13,4297767.89428082,90.5413589484199
2359769.20958971,2135444.98814153,4495214.19773124,44.7846041590106,23632,0.935314126150565,1.33143606451646,102.606671046625,0.008,0.06,"strategy",14,4495214.19773124,44.7846041590106
2310694.03215915,2010420.25495839,4321114.28711753,84.3346778769273,23632,0.85520614062103,0.859448313976103,100.44590467947,0.007,0.068,"strategy",15,4321114.28711753,84.3346778769273
2357193.44185909,2129478.87773253,4486672.31959162,125.118857794825,23632,0.798130093904203,0.729831710288027,102.877862319719,0.012,0.068,"strategy",16,4486672.31959162,125.118857794825
2343867.90121321,1984673.93645204,4328541.83766525,57.1301480160027,23632,0.903294497110415,1.12137387309187,101.849973902476,0.005,0.079,"strategy",17,4328541.83766525,57.1301480160027
2504490.16928282,2125395.28749199,4629885.45677481,68.4266354769606,23632,0.89705804317884,1.07148224183019,109.455540859247,0.009,0.065,"strategy",18,4629885.45677481,68.4266354769606
2200595.95028804,1983113.75977543,4183709.71006347,118.248974986138,23632,0.780664181203592,1.02724377837299,95.4783677262965,0.008,0.065,"strategy",19,4183709.71006347,118.248974986138
2561850.72397873,1919381.94167828,4481232.66565701,130.357640387569,23632,0.735542154003175,1.38360187358829,112.307373987364,0.007,0.077,"strategy",20,4481232.66565701,130.357640387569
2252064.89377642,2116840.71390754,4368905.60768396,34.5009143734334,23632,0.950065939885491,0.827705491071701,97.5502421853237,0.007,0.066,"strategy",21,4368905.60768396,34.5009143734334
2551205.16714858,1957997.27184261,4509202.43899119,50.0322083082458,23632,0.913921395203947,1.03475632165403,111.383407329075,0.004,0.079,"strategy",22,4509202.43899119,50.0322083082458
2206219.87504584,2058091.74199081,4264311.61703665,23.4879698048824,23632,0.96474982692755,0.748177800435393,95.372918416045,0.005,0.062,"strategy",23,4264311.61703665,23.4879698048824
2910984.72617454,1966473.28417907,4877458.01035361,106.072163618789,23632,0.803120907696678,0.592475860080722,128.414424426147,0.007,0.072,"strategy",24,4877458.01035361,106.072163618789
2173947.00817242,2187851.15982081,4361798.16799323,58.1957269243888,23632,0.918182756013038,0.637298389615742,94.0167617967228,0.01,0.056,"strategy",25,4361798.16799323,58.1957269243888
2739955.7927231,2082958.74439914,4822914.53712224,12.3995021764667,23632,0.982087078324727,0.937058156729859,120.037076417659,0.005,0.058,"strategy",26,4822914.53712224,12.3995021764667
2458423.88949672,2260254.56672353,4718678.45622024,43.4750875994993,23632,0.943420540045421,0.971767727513888,107.287612966505,0.011,0.055,"strategy",27,4718678.45622024,43.4750875994993
2224963.1310841,2061362.94744622,4286326.07853032,40.8994214471797,23632,0.937231641887337,0.782868883994967,96.3024471651142,0.006,0.064,"strategy",28,4286326.07853032,40.8994214471797
2378199.82870683,1989728.70326291,4367928.53196975,74.4389650222163,23632,0.87133831591698,0.910912367543315,103.522099699166,0.006,0.062,"strategy",29,4367928.53196975,74.4389650222163
2281270.93170563,1902618.99761818,4183889.92932381,117.855715421969,23632,0.760602421412063,1.06541356604381,99.2074202116182,0.006,0.063,"strategy",30,4183889.92932381,117.855715421969
2355294.24472152,2408962.76917202,4764257.01389354,66.1991715534813,23632,0.920839993329806,0.795465543481146,102.661440657397,0.016,0.05,"strategy",31,4764257.01389354,66.1991715534813
2472705.19473143,1915154.38725493,4387859.58198637,90.6259695300736,23632,0.825988013294728,1.07163038445386,107.937316523292,0.005,0.07,"strategy",32,4387859.58198637,90.6259695300736
2259461.48774919,2018234.94576191,4277696.4335111,41.5655577482343,23632,0.933508278098218,0.728319247184877,97.8923501023273,0.005,0.059,"strategy",33,4277696.4335111,41.5655577482343
2346269.66586905,1910940.33755469,4257210.00342375,72.3197663973282,23632,0.864444979281827,1.08198820885605,101.998269428164,0.004,0.068,"strategy",34,4257210.00342375,72.3197663973282
2211724.69937005,1990851.23278323,4202575.93215327,73.900302960358,23632,0.872518717741664,1.07478314349209,95.8026780566213,0.006,0.065,"strategy",35,4202575.93215327,73.900302960358
2566742.40211552,1869914.93680967,4436657.33892519,92.4821850794418,23632,0.812258188120306,0.955018385797616,112.260416427632,0.004,0.05,"strategy",36,4436657.33892519,92.4821850794418
2592724.06552759,2010971.0477146,4603695.11324219,104.16278951041,23632,0.816133108681926,0.711032793926421,113.664705183213,0.008,0.079,"strategy",37,4603695.11324219,104.16278951041
2357139.65514723,2037931.86009478,4395071.51524201,90.8455995488646,23632,0.846887251729541,0.734592186672683,102.64861359567,0.008,0.064,"strategy",38,4395071.51524201,90.8455995488646
2100177.33076148,1886893.37275604,3987070.70351751,63.6985960105325,23632,0.879041394236309,1.25638574680125,90.6052533113156,0.003,0.063,"strategy",39,3987070.70351751,63.6985960105325
2103976.74841577,2181184.74998696,4285161.49840273,61.2943075701717,23632,0.912992531816241,1.16261305140059,90.7592158690986,0.01,0.054,"strategy",40,4285161.49840273,61.2943075701717
2729777.49762377,2196623.6929788,4926401.19060258,17.1791224982934,23632,0.977267609192577,0.8190477987466,119.739681372674,0.008,0.064,"strategy",41,4926401.19060258,17.1791224982934
2610646.50125989,2194326.08535061,4804972.5866105,0,23632,1.02163672089362,0.984703114673565,114.104987083591,0.007,0.067,"strategy",42,4804972.5866105,0
2297823.02149832,2051674.77796616,4349497.79946448,26.3717776234057,23632,0.960022371067501,0.533422618854573,99.6200534208338,0.005,0.081,"strategy",43,4349497.79946448,26.3717776234057
2122333.59365697,2023760.31255533,4146093.90621231,118.082957483496,23632,0.790301617582118,1.00338883430807,91.8349732601339,0.009,0.064,"strategy",44,4146093.90621231,118.082957483496
2412822.31830212,2043260.26767168,4456082.58597381,49.2274125731902,23632,0.922230943122946,0.851127189392404,105.038311330639,0.006,0.06,"strategy",45,4456082.58597381,49.2274125731902
2567450.50490596,2112168.17241833,4679618.6773243,36.6220164461207,23632,0.946623046913052,1.13590987847993,112.204819064731,0.007,0.065,"strategy",46,4679618.6773243,36.6220164461207
2573581.14026766,2187182.40117235,4760763.54144002,39.8384654337084,23632,0.945278787085446,0.832784700974523,112.580885217081,0.009,0.061,"strategy",47,4760763.54144002,39.8384654337084
2644985.80851819,2317213.16301838,4962198.97153658,0,23632,1.00303110280318,1.39832579433332,115.841664567292,0.01,0.069,"strategy",48,4962198.97153658,0
2576503.98980989,1940391.1592351,4516895.14904499,78.2459943020981,23632,0.856688931795833,0.910301025637883,112.6913013509,0.005,0.061,"strategy",49,4516895.14904499,78.2459943020981
2487487.67097407,2168737.16935442,4656224.84032849,48.2703311009758,23632,0.931920165349747,0.930757272208214,108.594314226025,0.009,0.069,"strategy",50,4656224.84032849,48.2703311009758
2196705.5336235,2042656.94234845,4239362.47597195,68.866019927626,23632,0.888013101240464,0.910924457691234,95.0940278707001,0.007,0.062,"strategy",51,4239362.47597195,68.866019927626
2625595.74272319,2248535.19935122,4874130.94207441,48.8294265937749,23632,0.935437742599771,0.602972953303396,115.127498966344,0.011,0.074,"strategy",52,4874130.94207441,48.8294265937749
2421065.07189751,2177162.8995589,4598227.97145641,63.1693817692083,23632,0.909804970501954,0.699981911921721,105.575833043137,0.01,0.055,"strategy",53,4598227.97145641,63.1693817692083
2244575.97199436,2045176.29456139,4289752.26655576,87.3157824082326,23632,0.85461339099807,0.847652991396579,97.3970205116179,0.008,0.059,"strategy",54,4289752.26655576,87.3157824082326
2358304.740995,2015139.75730402,4373444.49829902,62.3543474597538,23632,0.896813650141133,0.994108399684617,102.555968380727,0.006,0.066,"strategy",55,4373444.49829902,62.3543474597538
2438461.80450987,2152846.38489289,4591308.18940275,0,23632,1.01177001447658,0.721497036229517,106.080043690158,0.006,0.058,"strategy",56,4591308.18940275,0
2604939.82507581,2026032.81335587,4630972.63843169,57.2403546058867,23632,0.90698381461372,1.10426468644717,113.971558826529,0.006,0.061,"strategy",57,4630972.63843169,57.2403546058867
2413189.28343731,2256181.37236257,4669370.65579988,8.93821456224312,23632,0.988823358248441,0.750890061721184,105.012021796945,0.009,0.069,"strategy",58,4669370.65579988,8.93821456224312
2323456.77686835,2111357.53130265,4434814.30817099,75.0699363347304,23632,0.884591124647932,0.946410683643557,101.039763434026,0.009,0.076,"strategy",59,4434814.30817099,75.0699363347304
2389318.32640698,2192061.7046536,4581380.03106058,37.6212367837184,23632,0.948679536750612,0.828184821432005,103.983743086429,0.009,0.058,"strategy",60,4581380.03106058,37.6212367837184
2180756.48807422,2119737.71225371,4300494.20032793,110.107909424085,23632,0.824100457387894,0.709568649339537,94.5361240776898,0.011,0.055,"strategy",61,4300494.20032793,110.107909424085
2448702.05424197,2113812.07378929,4562514.12803125,54.7577809154337,23632,0.918288603638251,0.990131691581304,106.777776298,0.008,0.059,"strategy",62,4562514.12803125,54.7577809154337
2831141.76434764,2358496.21823829,5189637.98258593,17.3691569217839,23632,0.979631247465647,0.82129752194073,124.715347901411,0.012,0.071,"strategy",63,5189637.98258593,17.3691569217839
2406993.11698942,1829300.3288702,4236293.44585962,71.0868911441583,23632,0.853744578857661,0.916369730295956,104.754899399372,0.002,0.054,"strategy",64,4236293.44585962,71.0868911441583
2918014.12043892,2093330.25942196,5011344.37986088,64.3188502362003,23632,0.900930438144036,0.636786612854365,128.648677880443,0.008,0.069,"strategy",65,5011344.37986088,64.3188502362003
2177481.54655019,2046373.26356102,4223854.81011121,9.99948702622455,23632,0.98513400001295,0.546853280926018,94.0004595456778,0.004,0.048,"strategy",66,4223854.81011121,9.99948702622455
2214506.8173083,2321491.53269803,4535998.35000633,70.3884682928542,23632,0.909772029798262,0.80817008968657,95.9990736374235,0.014,0.056,"strategy",67,4535998.35000633,70.3884682928542
2697131.72682537,2095651.60618469,4792783.33301006,122.182023312972,23632,0.7971038676285,1.04835217942128,118.750654186405,0.011,0.056,"strategy",68,4792783.33301006,122.182023312972
2472107.0782655,1994956.05247966,4467063.13074515,71.9344602480054,23632,0.876790292052909,0.989340358641632,107.866143844526,0.006,0.082,"strategy",69,4467063.13074515,71.9344602480054
2718341.46110147,2276507.05976478,4994848.52086626,0,23632,1.05102552219578,0.74150065858499,119.213487593563,0.009,0.051,"strategy",70,4994848.52086626,0
2554474.1289104,1906243.27501843,4460717.40392883,54.5323859792037,23632,0.900167868315916,0.666914249931185,111.514376815979,0.003,0.053,"strategy",71,4460717.40392883,54.5323859792037
2467111.89765151,2038153.99093361,4505265.88858512,90.7370732533328,23632,0.847127380497907,0.84838991681538,107.765433033258,0.008,0.06,"strategy",72,4505265.88858512,90.7370732533328
2633161.12918408,2086911.5162321,4720072.64541618,67.3406302911113,23632,0.895222581737576,0.893463039120842,115.404574066104,0.008,0.076,"strategy",73,4720072.64541618,67.3406302911113
2416213.19334584,2127203.74628104,4543416.93962687,86.8502152600746,23632,0.866326306848312,1.26673911775718,105.434931205045,0.01,0.064,"strategy",74,4543416.93962687,86.8502152600746
2806504.48215062,2036732.22031187,4843236.70246249,111.522474850921,23632,0.806337786515152,0.817714301985067,123.702629860921,0.009,0.063,"strategy",75,4843236.70246249,111.522474850921
3099781.03927372,1978931.00444485,5078712.04371858,79.6444536905182,23632,0.859706931917048,1.00486141757085,136.992662963027,0.006,0.055,"strategy",76,5078712.04371858,79.6444536905182
2327562.23169735,2028320.95318735,4355883.18488471,56.1709043860381,23632,0.909066647888181,0.706222126333854,101.109302873217,0.006,0.075,"strategy",77,4355883.18488471,56.1709043860381
2322403.22962153,2139457.45042547,4461860.680047,80.9714517795719,23632,0.877699948577972,0.875971119265747,101.031313562632,0.01,0.059,"strategy",78,4461860.680047,80.9714517795719
2308706.71021604,2099116.11145211,4407822.82166815,100.517153542845,23632,0.838289268619113,0.780975472611377,100.466934909549,0.01,0.068,"strategy",79,4407822.82166815,100.517153542845
2732123.64823198,1959594.9448679,4691718.59309988,109.550739856054,23632,0.794079703210898,1.13748299541276,120.12208192929,0.007,0.067,"strategy",80,4691718.59309988,109.550739856054
2440113.75854375,1876526.76976815,4316640.5283119,110.149133173027,23632,0.771858629855544,1.12202957793477,106.512257721394,0.005,0.067,"strategy",81,4316640.5283119,110.149133173027
2457744.75449817,1922234.26120813,4379979.0157063,66.8956579900931,23632,0.877231259537159,1.16939866959459,107.126458723252,0.004,0.045,"strategy",82,4379979.0157063,66.8956579900931
2554267.43435304,2201332.39865595,4755599.83300899,51.9644064341266,23632,0.928335798040013,0.829345647298859,111.759483421923,0.01,0.062,"strategy",83,4755599.83300899,51.9644064341266
2967967.44451855,2025379.97917348,4993347.42369203,77.1103443460576,23632,0.870941628527797,1.13227205018162,130.945443762057,0.007,0.062,"strategy",84,4993347.42369203,77.1103443460576
2659587.74896743,2428146.16375858,5087733.91272601,39.5155934450664,23632,0.954729622634714,0.712885283786542,116.89463520453,0.015,0.062,"strategy",85,5087733.91272601,39.5155934450664
2572139.78391057,2010063.18320132,4582202.96711189,26.2045978086077,23632,0.958723384132264,0.9281303304101,112.274185782646,0.004,0.064,"strategy",86,4582202.96711189,26.2045978086077
2614053.26813038,2103520.57832941,4717573.84645979,78.8055182008138,23632,0.877354005827856,1.00474084807446,114.600922112384,0.009,0.062,"strategy",87,4717573.84645979,78.8055182008138
2515214.48806631,1868851.05753681,4384065.54560312,93.015466085061,23632,0.810771994385097,0.959778713714943,109.882862798093,0.004,0.06,"strategy",88,4384065.54560312,93.015466085061
2659282.56667911,1962138.50604103,4621421.07272014,67.7862324963234,23632,0.880635025691286,0.999448592936327,116.482384353848,0.005,0.069,"strategy",89,4621421.07272014,67.7862324963234
2185338.75363976,2194326.08535061,4379664.83899037,0,23632,1.00079130310074,0.687546954033957,94.3517866609905,0.007,0.056,"strategy",90,4379664.83899037,0
2210825.72450021,2188661.06568247,4399486.79018267,76.7074226818188,23632,0.889650655161863,0.849001044013269,95.8141611971943,0.011,0.06,"strategy",91,4399486.79018267,76.7074226818188
2543329.66708636,1979337.79357305,4522667.46065941,79.4475399354203,23632,0.86015441587329,0.850918856593473,111.196045950123,0.006,0.066,"strategy",92,4522667.46065941,79.4475399354203
2418508.29756969,2171116.10841998,4589624.40598967,28.5902565329719,23632,0.960791979413758,0.977760567816299,105.289378744993,0.008,0.09,"strategy",93,4589624.40598967,28.5902565329719
2386379.0784082,1978702.98293098,4365082.06133918,99.9405826170848,23632,0.818568048101308,0.732017090605054,104.023414513597,0.007,0.068,"strategy",94,4365082.06133918,99.9405826170848
2688922.1160952,1960229.73673893,4649151.85283413,29.6335627494241,23632,0.950746128259059,0.519694985122888,117.630507895926,0.003,0.073,"strategy",95,4649151.85283413,29.6335627494241
