"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv","rrr_pxlvd","rrr_rmsvr","cost_A_pxlvd_drugs","prob_AH_pxlvd","prob_AH_syntc",".strategy_names",".index",".cost",".effect"
39893.5206678562,281230.034047975,321123.554715831,45.3992611287184,1037,0.923759478253035,0.656839942784182,103.57438831515,0.008,0.061,"strategy",1,321123.554715831,45.3992611287184
39536.8279971714,278107.878098731,317644.706095902,44.7725464714783,1037,0.844833040780444,1.08755074131001,119.498536690615,0.005,0.057,"strategy",2,317644.706095902,44.7725464714783
40837.7437790558,289488.818078015,330326.561857071,47.046828840337,1037,0.955354051169566,0.595234386239501,120.575536654187,0.009,0.072,"strategy",3,330326.561857071,47.046828840337
40329.2297340838,285042.122130146,325371.35186423,46.1615936019255,1037,0.85653348365268,0.942430269046857,95.1003326933906,0.008,0.066,"strategy",4,325371.35186423,46.1615936019255
40329.2297340838,285042.122130146,325371.35186423,46.1615936019255,1037,0.912068388731107,0.836491150766299,91.328426802118,0.007,0.066,"strategy",5,325371.35186423,46.1615936019255
40242.9723264665,284287.591249913,324530.563576379,46.0109554841605,1037,0.815741178335894,0.848647899743882,95.9425815871589,0.005,0.065,"strategy",6,324530.563576379,46.0109554841605
40156.2761072877,283529.147779548,323685.423886835,45.8594112078142,1037,0.949808262360426,1.04598669341826,107.515609745612,0.006,0.064,"strategy",7,323685.423886835,45.8594112078142
40500.4414377362,286539.567004408,327040.008442144,46.4601828464916,1037,0.884073725319354,0.810547349052354,117.064499597181,0.003,0.068,"strategy",8,327040.008442144,46.4601828464916
40242.9723264665,284287.591249913,324530.563576379,46.0109554841605,1037,0.845343529714765,0.58139158280274,122.489058681761,0.007,0.065,"strategy",9,324530.563576379,46.0109554841605
39805.0351135046,280455.630812564,320260.665926069,45.2440114559444,1037,0.786513104010021,0.682054380446211,106.650433983659,0.007,0.06,"strategy",10,320260.665926069,45.2440114559444
40669.9375267799,288021.721062031,328691.658588811,46.7552410268018,1037,0.75871099493769,0.81228081677978,109.388390673077,0.004,0.07,"strategy",11,328691.658588811,46.7552410268018
39264.419405072,275722.622338979,314987.041744051,44.2923268490339,1037,0.830828110489698,0.546721842167956,86.6305693631654,0.008,0.054,"strategy",12,314987.041744051,44.2923268490339
41250.0309079571,293092.177581833,334342.208489791,47.7610017625746,1037,0.792500820542199,1.19140444405121,99.9249668515229,0.006,0.077,"strategy",13,334342.208489791,47.7610017625746
41331.2736112716,293802.033943815,335133.307555086,47.9013570211501,1037,0.851399116440192,0.775051028287043,100.993268489025,0.005,0.078,"strategy",14,335133.307555086,47.9013570211501
40156.2761072877,283529.147779548,323685.423886835,45.8594112078142,1037,0.907968872946723,0.898763581455087,99.1276671204775,0.008,0.064,"strategy",15,323685.423886835,45.8594112078142
38987.7092893515,273298.954338095,312286.663627446,43.8031134072895,1037,0.98722361972038,0.810136266746823,105.519854743825,0.009,0.051,"strategy",16,312286.663627446,43.8031134072895
40837.7437790558,289488.818078015,330326.561857071,47.046828840337,1037,0.871526905103496,1.55942276885786,116.757410185534,0.007,0.072,"strategy",17,330326.561857071,47.046828840337
39716.0935251114,279677.158644868,319393.25216998,45.0878147754261,1037,1.03205600321505,0.992232466432645,95.801817010229,0.007,0.059,"strategy",18,319393.25216998,45.0878147754261
39080.4302487282,274111.169032408,313191.599281136,43.9671989799493,1037,0.932152601835025,0.597145684416676,78.845386888607,0.011,0.052,"strategy",19,313191.599281136,43.9671989799493
40156.2761072877,283529.147779548,323685.423886835,45.8594112078142,1037,0.913855903670852,0.554131760265986,117.241714094514,0.007,0.064,"strategy",20,323685.423886835,45.8594112078142
