"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv","rrr_pxlvd","rrr_rmsvr","cost_A_pxlvd_drugs","prob_AH_pxlvd","prob_AH_syntc",".strategy_names",".index",".cost",".effect"
653119.27908592,787297.293012854,1440416.57209877,60.343764184877,6120,0.816441982584252,0.916637998045698,110.758438836046,0.003,0.073,"strategy",1,1440416.57209877,60.343764184877
602031.90345035,832437.221135558,1434469.12458591,47.5563573151251,6120,0.870388638046086,0.588999792784494,100.863402726653,0.005,0.062,"strategy",2,1434469.12458591,47.5563573151251
667569.516197642,892773.619929219,1560343.13612686,13.4710249920394,6120,0.968860326071342,0.790811111071608,112.771801656014,0.004,0.056,"strategy",3,1560343.13612686,13.4710249920394
691994.526156524,890694.073161362,1582688.59931789,24.0163817567812,6120,0.943194825579831,0.970221038876008,117.662442510253,0.006,0.071,"strategy",4,1582688.59931789,24.0163817567812
627094.44058537,888247.508630302,1515341.94921567,49.4055645961247,6120,0.877152205686755,1.30885091682466,105.827184164414,0.011,0.064,"strategy",5,1515341.94921567,49.4055645961247
623114.396434742,888204.512525526,1511318.90896027,25.2015465305121,6120,0.940027088691575,0.875643913995811,104.539770650566,0.006,0.081,"strategy",6,1511318.90896027,25.2015465305121
636799.038082875,873029.744056906,1509828.78213978,17.9049826939914,6120,0.956957439865225,0.76946977665311,106.958809902005,0.003,0.064,"strategy",7,1509828.78213978,17.9049826939914
662117.203550299,842658.093613729,1504775.29716403,52.538375224647,6120,0.858049459850695,0.700139034983852,112.467646845905,0.007,0.055,"strategy",8,1504775.29716403,52.538375224647
548857.935656914,836757.757366769,1385615.69302368,60.6655726349,6120,0.831825077157024,0.638525231252646,90.9665033131807,0.008,0.067,"strategy",9,1385615.69302368,60.6655726349
694513.184577158,805993.276774238,1500506.4613514,50.6660646039591,6120,0.85417439262776,0.830890285241794,118.432644919697,0.003,0.064,"strategy",10,1500506.4613514,50.6660646039591
575686.022266094,896461.091593147,1472147.11385924,21.2824303367668,6120,0.950361258697437,0.812535058527305,95.4335936148715,0.006,0.057,"strategy",11,1472147.11385924,21.2824303367668
607352.294034748,821075.912676607,1428428.20671135,63.6890131377756,6120,0.81725745075969,0.907582777008164,102.20640776105,0.007,0.061,"strategy",12,1428428.20671135,63.6890131377756
688700.223076292,838354.620017645,1527054.84309394,39.5408449612111,6120,0.894993520747055,0.623658338091663,117.184063401785,0.004,0.065,"strategy",13,1527054.84309394,39.5408449612111
552639.935021184,810324.625036634,1362964.56005782,48.4624788142488,6120,0.862245945918787,0.815059830263737,91.4800188692342,0.003,0.062,"strategy",14,1362964.56005782,48.4624788142488
654563.389397799,942421.579862689,1596984.96926049,0,6120,1.05267540412028,1.39752115819096,110.189805611221,0.006,0.066,"strategy",15,1596984.96926049,0
611953.744656934,846535.598534246,1458489.34319118,60.6967419285304,6120,0.834650358707831,0.937158473802062,103.070316244619,0.009,0.056,"strategy",16,1458489.34319118,60.6967419285304
598637.875411142,812925.660475007,1411563.53588615,47.1457651235813,6120,0.866980925682809,0.865728124946592,100.182833112707,0.003,0.057,"strategy",17,1411563.53588615,47.1457651235813
691793.175197598,932278.171413034,1624071.34661063,0,6120,1.04769378729872,0.60051317212409,117.243898425865,0.005,0.062,"strategy",18,1624071.34661063,0
658649.606391144,832732.310232179,1491381.91662332,62.7614635319036,6120,0.82405602012381,0.814408871949693,112.030146638642,0.008,0.064,"strategy",19,1491381.91662332,62.7614635319036
612047.065145318,826055.26905623,1438102.33420155,50.7866118110145,6120,0.859112342749813,0.916434208171575,102.827222938428,0.005,0.072,"strategy",20,1438102.33420155,50.7866118110145
553811.486344711,878529.109438568,1432340.59578328,29.8370701068581,6120,0.92727130232061,1.12493452669966,91.389412442503,0.006,0.071,"strategy",21,1432340.59578328,29.8370701068581
534606.417463584,952501.141293419,1487107.558757,0,6120,1.02307113056058,0.67126313007047,87.2981015178518,0.007,0.067,"strategy",22,1487107.558757,0
