"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv","rrr_pxlvd","rrr_rmsvr","cost_A_pxlvd_drugs","prob_AH_pxlvd","prob_AH_syntc",".strategy_names",".index",".cost",".effect"
430501.505263666,1354621.7743352,1785123.27959886,46.0166550252675,3940,0.944130111619364,0.586999462252689,101.427561016812,0.008,0.052,"strategy",1,1785123.27959886,46.0166550252675
451740.385244011,1214237.3170361,1665977.70228011,117.374992348674,3940,0.827364149413044,1.01388947661231,110.795885034665,0.008,0.072,"strategy",2,1665977.70228011,117.374992348674
441130.49070176,1221793.08274236,1662923.57344412,110.358886979257,3940,0.839902380061902,0.89424995397034,106.962911665517,0.007,0.058,"strategy",3,1662923.57344412,110.358886979257
431947.861805038,1206661.35922061,1638609.22102565,118.412849733682,3940,0.824330184621593,0.777752209865073,104.162781008292,0.007,0.063,"strategy",4,1638609.22102565,118.412849733682
441981.772172303,1263502.11309381,1705483.88526612,94.4513968049668,3940,0.870257373408069,0.748041776532329,106.774929677782,0.009,0.061,"strategy",5,1705483.88526612,94.4513968049668
420106.087781366,1310095.79912583,1730201.88690719,70.7636702436651,3940,0.908773946828131,0.963834478471292,98.6704414308178,0.009,0.065,"strategy",6,1730201.88690719,70.7636702436651
431718.441898662,1281245.81570091,1712964.25759957,79.5866611419878,3940,0.893861505532663,0.830445675907514,102.805526025838,0.007,0.06,"strategy",7,1712964.25759957,79.5866611419878
425944.857042723,1272054.61977082,1697999.47681354,81.350995253741,3940,0.890408602817283,1.00789634579561,100.908183352608,0.006,0.066,"strategy",8,1697999.47681354,81.350995253741
429435.139379348,1306521.99090875,1735957.1302881,69.7237128810128,3940,0.909906927865862,0.866847200297204,101.757935916857,0.008,0.067,"strategy",9,1735957.1302881,69.7237128810128
494343.227745777,1260670.15228401,1755013.38002979,95.915807067464,3940,0.867721858136538,0.820379148407231,124.441195532747,0.009,0.06,"strategy",10,1755013.38002979,95.915807067464
458217.137260432,1336988.03924909,1795205.17650952,57.4131298799688,3940,0.928540715730489,0.889419840727555,111.098146157396,0.009,0.067,"strategy",11,1795205.17650952,57.4131298799688
441063.173701022,1274980.62910842,1716043.80280944,76.9527329316828,3940,0.897013899881018,0.58873951726234,105.80471297983,0.005,0.058,"strategy",12,1716043.80280944,76.9527329316828
459848.395592146,1422740.17691996,1882588.5725121,0,3940,1.03526555811195,0.964193841475307,109.91317199672,0.003,0.075,"strategy",13,1882588.5725121,0
457091.653548312,1293998.35800196,1751090.01155027,78.8639277279594,3940,0.896116859929691,0.78314671927218,111.363500954575,0.009,0.057,"strategy",14,1751090.01155027,78.8639277279594
437608.057018691,1164791.10963443,1602399.16665312,144.336988318408,3940,0.771061446366711,0.776984205799211,107.026554469731,0.008,0.061,"strategy",15,1602399.16665312,144.336988318408
454807.61134205,1292778.19485507,1747585.80619712,79.4813980705206,3940,0.895130670890537,1.03840904039966,110.614156115996,0.009,0.062,"strategy",16,1747585.80619712,79.4813980705206
470286.603818641,1201580.08748324,1671866.69130188,111.985458853614,3940,0.833948452359941,1.21923318271516,116.658401414087,0.004,0.073,"strategy",17,1671866.69130188,111.985458853614
413827.131158031,1333717.83501587,1747544.96617391,53.4382335966051,3940,0.933526674255641,0.693090951162973,96.0284635381096,0.007,0.06,"strategy",18,1747544.96617391,53.4382335966051
445998.475230234,1253916.9024846,1699915.37771483,99.4200184097469,3940,0.861578043459121,0.986171909241793,108.289439297578,0.009,0.076,"strategy",19,1699915.37771483,99.4200184097469
404880.277126392,1344568.68493892,1749448.96206531,61.9477427617104,3940,0.923104353370641,0.707705000823865,93.3010158356195,0.012,0.074,"strategy",20,1749448.96206531,61.9477427617104
415217.653720214,1275595.50064221,1690813.15436242,85.3480331872339,3940,0.885003466226609,0.825068698246155,97.4655848346662,0.008,0.07,"strategy",21,1690813.15436242,85.3480331872339
400851.582644737,1216751.29447594,1617602.87712068,106.999833075773,3940,0.844450878731669,0.920919387224651,93.3440584945313,0.005,0.064,"strategy",22,1617602.87712068,106.999833075773
435674.95525253,1167316.28302716,1602991.23827969,136.713668750214,3940,0.785193817719795,0.963998804944706,106.04503696067,0.006,0.057,"strategy",23,1602991.23827969,136.713668750214
460808.416196976,1346702.97927553,1807511.3954725,44.3060398193776,3940,0.945924041528998,1.01770717941082,111.482190972869,0.006,0.055,"strategy",24,1807511.3954725,44.3060398193776
