"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv","rrr_pxlvd","rrr_rmsvr","cost_A_pxlvd_drugs","prob_AH_pxlvd","prob_AH_syntc",".strategy_names",".index",".cost",".effect"
5969965.37106395,3292975.03167846,9262940.4027424,107.629422338009,43908,0.836745412831932,0.745126944471529,112.186635113281,0.009,0.069,"strategy",1,9262940.4027424,107.629422338009
5312771.65717733,3228918.33767793,8541689.99485526,141.874298174931,43908,0.76185834599492,0.805881276360809,99.5005574048547,0.009,0.07,"strategy",2,8541689.99485526,141.874298174931
5685633.90052299,3236270.18942537,8921904.08994836,86.6452483376556,43908,0.863691973459063,0.680361434826508,106.601092079289,0.008,0.054,"strategy",3,8921904.08994836,86.6452483376556
5256042.61006854,3428059.0213193,8684101.63138784,88.1534131519946,43908,0.884331767375955,0.721797819269544,98.3081622864905,0.01,0.06,"strategy",4,8684101.63138784,88.1534131519946
5477015.46574058,2911945.88003266,8388961.34577325,1.43930785099773,43908,0.997015946486331,1.04801380139874,102.325142827975,0.003,0.091,"strategy",5,8388961.34577325,1.43930785099773
5518482.51173399,3086950.10990601,8605432.62164,113.718158392801,43908,0.781130133032691,0.689215420014982,103.394810002678,0.007,0.068,"strategy",6,8605432.62164,113.718158392801
5602871.97793472,3880040.60800814,9482912.58594286,100.801211000646,43908,0.904389785683812,0.964335194889207,105.216754810121,0.015,0.066,"strategy",7,9482912.58594286,100.801211000646
6028001.31799978,3086016.86790276,9114018.18590254,114.224469998841,43908,0.77976573247888,0.991132391875998,113.247794203804,0.007,0.067,"strategy",8,9114018.18590254,114.224469998841
5681813.56194426,3153179.28487235,8834992.84681661,78.9444717650447,43908,0.865216311285948,0.950438991624564,106.48562541386,0.007,0.057,"strategy",9,8834992.84681661,78.9444717650447
5675354.4670266,3309943.19833404,8985297.66536063,98.8548262060961,43908,0.853834141584198,0.902630602098766,106.45219549671,0.009,0.052,"strategy",10,8985297.66536063,98.8548262060961
5844975.63504691,2803519.40418429,8648495.0392312,53.7703105395947,43908,0.854925064395467,1.19904643703998,109.4684576274,0.003,0.067,"strategy",11,8648495.0392312,53.7703105395947
6185502.35348139,3332980.28160211,9518482.6350835,39.0009439382389,43908,0.946906142242379,0.880477590460292,116.205070695879,0.008,0.049,"strategy",12,9518482.6350835,39.0009439382389
4924593.08257448,3768712.94103637,8693306.02361085,109.259437132474,43908,0.887835798504338,0.842952211172548,91.913336795553,0.014,0.062,"strategy",13,8693306.02361085,109.259437132474
