"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv","rrr_pxlvd","rrr_rmsvr","cost_A_pxlvd_drugs","prob_AH_pxlvd","prob_AH_syntc",".strategy_names",".index",".cost",".effect"
13916972.7038479,41859682.7070004,55776655.4108483,3148.02975581091,302899,0.933932229266602,0.755315437791135,104.644120589517,0.008,0.066,"strategy",1,55776655.4108483,3148.02975581091
13629997.9797529,39024780.5235136,52654778.5032665,3935.20595798376,302899,0.879275195844989,0.614833864455421,99.9448486576633,0.008,0.064,"strategy",2,52654778.5032665,3935.20595798376
14233169.7032185,50828700.7794799,65061870.4826985,0,302899,0.956497812280886,1.0046534451996,90.8915045017895,0.006,0.068,"strategy",3,65061870.4826985,0
13626144.7542939,38288501.8303433,51914646.5846372,4249.8447591975,302899,0.873578925475048,0.547748556941345,121.987693552216,0.007,0.064,"strategy",4,51914646.5846372,4249.8447591975
13792252.8983533,43959021.0434862,57751273.9418394,2126.11834136882,302899,0.91749507011529,0.862440382214568,121.746014953576,0.009,0.065,"strategy",5,57751273.9418394,2126.11834136882
13212030.397762,38211152.9242561,51423183.3220181,3687.69472218331,302899,0.815176786558661,0.634260941048359,90.8829013209484,0.01,0.061,"strategy",6,51423183.3220181,3687.69472218331
12647903.8471696,37830476.4778375,50478380.3250071,3053.39367598491,302899,0.837782569008737,0.714843792024287,96.8558055999477,0.005,0.057,"strategy",7,50478380.3250071,3053.39367598491
14334265.428234,44624691.4599235,58958956.8881575,2593.71277340384,302899,0.865643352315032,0.829278285098716,101.917593502306,0.01,0.069,"strategy",8,58958956.8881575,2593.71277340384
12056786.307956,34659637.2175109,46716423.5254669,3564.0949224612,302899,0.881905713261539,0.567943850654336,99.491381650718,0.01,0.053,"strategy",9,46716423.5254669,3564.0949224612
14889552.4480375,49976349.1614349,64865901.6094724,1208.38978914837,302899,0.895556521551498,0.94007626485518,114.100855388214,0.011,0.073,"strategy",10,64865901.6094724,1208.38978914837
13519234.2780241,44069328.5981613,57588562.8761855,1713.92949532098,302899,0.913721720242628,0.893470949647738,109.57991312473,0.008,0.063,"strategy",11,57588562.8761855,1713.92949532098
15381957.3380386,45395249.0810809,60777206.4191195,3718.75011450785,302899,0.847754109274094,0.736325752924009,127.897791084842,0.004,0.077,"strategy",12,60777206.4191195,3718.75011450785
15681557.9638805,54069066.1766522,69750624.1405327,651.200425107912,302899,0.796256467928655,0.972030139002924,102.573829638748,0.006,0.079,"strategy",13,69750624.1405327,651.200425107912
14369140.0686439,51288577.3235134,65657717.3921573,0,302899,0.903407348883244,1.08200278454691,111.622617883064,0.005,0.069,"strategy",14,65657717.3921573,0
12643130.4947606,36918378.8829581,49561509.3777187,3430.54402385708,302899,0.832422405721477,0.646052002662809,97.2802496588483,0.007,0.057,"strategy",15,49561509.3777187,3430.54402385708
12955947.2120495,42694017.5063647,55649964.7184142,1504.08055471236,302899,0.756129316651407,0.903552676726656,80.9540443273116,0.004,0.059,"strategy",16,55649964.7184142,1504.08055471236
