"S","R","D","A","H","I"
0,103905.952962,0,62726.8508589,797.196179099998,0
0,123877.426206465,13.5044929590471,42831.5873914301,544.455290519892,163.02661862595
0,137555.315444208,36.3239785291612,29246.5643237281,371.781602647464,220.014650887376
0,146922.129905033,60.971175951541,19970.3437774783,253.86403751446,222.691104022931
0,153336.159516816,83.8440675378062,13636.2899305441,173.345399488308,200.361085613393
0,157727.907630351,103.490650902382,9311.22694440367,118.36494047804,169.009833865247
0,160734.761302298,119.59117160692,6357.95716076633,80.8227797468057,136.867585582333
0,162793.287953164,132.375065087633,4341.38481421459,55.1879765267226,107.764191007405
0,164202.48235783,142.297482225937,2964.4147685357,37.6838404834457,83.1215509252508
0,165167.102658526,149.868183343302,2024.18244315493,25.7315437500145,63.1151712256368
0,165827.360827586,155.567880641705,1382.16642511215,17.570192824692,47.3346738358875
0,166279.262415094,159.813231278728,943.780553560055,11.9974020559654,35.1463980116521
0,166588.539271557,162.947676708494,644.438844045752,8.19215005367569,25.8820576350122
0,166800.192646655,165.245015231165,440.040242563229,5.59382124470205,18.9282743054758
0,166945.029112448,166.918392567749,300.471358708722,3.81961217905627,13.7615240965718
0,167044.13655871,168.130807858294,205.169956453,2.60813432538846,9.95454265339174
0,167111.949249528,169.005198477312,140.095585854933,1.78090453700203,7.16906160229287
0,167158.346543539,169.633266714757,95.6610486025663,1.21604970228749,5.14309144190535
0,167190.089834269,170.082800407234,65.3199468341445,0.830351570063857,3.67706691929189
0,167211.806316554,170.403533933156,44.6022233369184,0.566986471531993,2.62093970447804
0,167226.662451786,170.631725048001,30.455602354478,0.387153671396777,1.86306714043335
0,167236.824976724,170.793663225698,20.7959075889011,0.264358979978847,1.32109348161351
0,167243.776458374,170.908320659764,14.2000071912066,0.180511449222016,0.934702326249242
0,167248.531273741,170.989332695388,9.69614831035003,0.123258091337922,0.659987162043647
0,167251.783426848,171.046463615175,6.62079186231138,0.084163952733999,0.4651537218969
0,167254.007708964,171.086683171851,4.5208554449665,0.0574694193534983,0.327282999350577
0,167255.528924719,171.114952105217,3.08696216092014,0.0392416712088912,0.229919343624885
0,167256.569262328,171.134792131878,2.10786111145462,0.0267952726265536,0.161289156222566
