"S","R","D","A","H","I"
0,78370.4210228,0,46667.03501288,774.54396432001,0
0,93348.400893244,16.8459347310137,31865.5115167398,422.847414581736,158.394240703442
0,103545.387317233,39.2527292151177,21758.6316324409,276.670423975963,192.057897134879
0,110521.180077398,61.2877979286639,14857.3811616847,187.546067055744,184.604895933195
0,115296.89986576,80.7628772021808,10145.0210064897,127.905456206129,161.410794341968
0,118566.626677453,97.0064156473386,6927.29425879834,87.3195467984434,133.753101302509
0,120805.157073893,110.060579739519,4730.14355685249,59.6221248659981,107.016664648534
0,122337.606345091,120.282520266177,3229.86973449492,40.7113669576755,83.5300331898095
0,123386.617973274,128.134376425184,2205.44226119596,27.7987944373209,64.0065946671717
0,124104.653927241,134.077135969095,1505.93552288566,18.9817644371464,48.3516494675688
0,124596.109816231,138.522507194337,1028.29343528544,12.9612609272448,36.1129803624778
0,124932.463458472,141.816230546801,702.146521535654,8.85029887671116,26.7234905692493
0,125162.650950049,144.237459130332,479.444602860626,6.0432230267136,19.623764933749
0,125320.173245366,146.005518133082,327.377719837513,4.12647584916417,14.3170408138
0,125427.96307278,147.289308074308,223.542346303489,2.81766912460062,10.3876037176332
0,125501.717762686,148.21691708544,152.640749699373,1.92398055533723,7.50058997415509
0,125552.181369753,148.884311881468,104.227225194974,1.31374587065852,5.39334730033825
0,125586.707218663,149.36269034649,71.1691634982082,0.897061151624063,3.86386634095514
0,125610.327686292,149.704447420163,48.596226403991,0.612537574979995,2.75910230838782
0,125626.486566854,149.947878931378,33.182815486758,0.418257194710864,1.96448153285473
0,125637.540409787,150.120813571095,22.6581223503765,0.285597305492835,1.39505698611933
0,125645.101686184,150.243372918933,15.4715777101405,0.195013551317756,0.988349635920433
0,125650.273671627,150.330042723481,10.5644109930821,0.133160518205649,0.698714138549042
0,125653.811203511,150.391211655742,7.21366506517329,0.090925597164809,0.492994170729847
0,125656.230699118,150.434304954774,4.92568527545709,0.062086452735255,0.347224198828719
0,125657.885444662,150.464613801521,3.36339089958454,0.042394306261856,0.244156330523584
0,125659.017115166,150.485898493946,2.29661411779061,0.0289479769618643,0.171424245557571
0,125659.791027268,150.500824879705,1.56819012820861,0.0197664602649389,0.120191263377378
