"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,1901143.22021979,2381342.95042438,4282486.17064417,0
2,1350694.88366272,236198.182243427,1586893.06590614,0
3,909769.832857359,168388.967780659,1078158.80063802,0
4,619562.377652154,127025.13782929,746587.515481445,0
5,422860.069704356,95737.2527138928,518597.322418248,0
6,28275.5044436931,71487.2091199255,99762.7135636186,0
7,19316.0564973477,52895.3903667267,72211.4468640744,0
8,13196.9736404116,38834.3151306567,52031.2887710683,0
9,9016.33996252055,28323.3971065372,37339.7370690578,0
10,6160.08177892518,20542.9466726192,26703.0284515444,0
11,4209.05108249269,14828.4389090266,19037.4899915193,0
12,2875.98124965835,10657.755460696,13533.7367103543,0
13,1964.88691169981,7631.36389967917,9596.25081137898,0
14,1342.38780036591,5446.15440442276,6788.54220478867,0
15,917.054019146961,3875.25116577761,4792.30518492457,0
16,626.499629508637,2750.20178496323,3376.70141447186,0
17,427.996700540032,1947.11835475779,2375.11505529783,0
18,292.383440411167,1375.62284831264,1668.00628872381,0
19,199.7524138966,969.995340780843,1169.74775467744,0
20,136.469026492336,682.724954108385,819.193980600721,0
21,93.2245773452334,479.765841004997,572.99041835023,0
22,63.691502165264,336.644267991586,400.33577015685,0
23,43.5131949564494,235.888805181072,279.402000137521,0
24,29.7265969930389,165.077003979736,194.803600972774,0
25,20.3080412872043,115.386791108264,135.694832395469,0
26,13.873903381313,80.5661762254039,94.4400796067169,0
27,9.47832295921196,56.196034140968,65.67435710018,0
28,6.4752970095532,39.1607892095143,45.6360862190675,51.2062839518467
