"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,2175.11297920056,124582.819989569,126757.93296877,0
2,17961.01309382,57735.6803561727,75696.6934499927,3.439469447272
3,6396.53372601458,21628.2740349426,28024.8077609572,25.4044668730774
4,2574.41023113316,9307.11273040809,11881.5229615413,33.3495594613479
5,1203.17326037904,4617.13776135459,5820.31102173363,36.6108336952722
6,636.290816526149,2533.86747976084,3170.15829628699,38.1843578318708
7,361.936086531772,1468.93116659236,1830.86725312413,39.0486858578062
8,213.458284015235,873.203600821222,1086.66188483646,39.5614042916621
9,127.776093269749,525.580377810194,653.356471079944,39.874106649629
10,77.2691854174014,318.771478436311,396.040663853713,40.0672260973834
11,46.9847897573085,194.576216207892,241.5610059652,40.1865520633366
12,28.7643672362231,118.938250328512,147.702617564735,40.2614940625696
13,17.5590192634192,72.8190836714422,90.3781029348614,40.3082640253215
14,10.7755443621042,44.7133910209489,55.488935383053,40.3374553614908
15,6.61987471505844,27.5412637240779,34.1611384391364,40.3556104897828
16,4.08592175700162,16.9930164662963,21.0789382232979,40.3669709689008
17,2.52001855063535,10.487081494107,13.0071000447423,40.3740857927313
18,1.55605968201159,6.48979449446051,8.04585417647209,40.3785135099172
19,0.964691855023103,4.02623291427859,4.99092476930169,40.3812743735526
20,0.598847278827476,2.50234855818378,3.10119583701126,40.3829960176849
21,0.372542086735587,1.55656382842506,1.92910591516065,40.3840727910126
22,0.231698623131129,0.967730192419618,1.19942881555075,40.3847479048039
23,0.143988679439629,0.601046659594575,0.745035339034204,40.3851716515708
24,0.0893849529436317,0.373458810300036,0.462843763243668,40.3854365475469
25,0.0555803801185115,0.232337466225422,0.287917846343933,40.3856019982928
26,0.0345933717694071,0.144767453569133,0.17936082533854,40.3857051831155
27,0.021573208937249,0.0902269161150475,0.111800125052297,40.3857697897386
28,0.0134401807995968,0.0563191899528004,0.0697593707523972,40.3858100302132
