"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,123709.160767863,761605.26398662,885314.424754483,0
2,179866.18012931,230257.66562219,410123.8457515,0
3,65378.0058576963,97483.3066159812,162861.312473678,0
4,39386.7603652015,60693.6741353667,100080.434500568,0
5,26412.1358892123,40634.9393091011,67047.0751983134,0
6,1851.23276920279,27491.7298044998,29342.9625737026,0
7,1259.31189284017,18628.138767869,19887.4506607091,0
8,859.029174368497,12626.2069952454,13485.2361696139,0
9,586.204163131394,8559.34425613469,9145.54841926608,0
10,400.052513021906,5803.12720085708,6203.17971387898,0
11,273.019364365248,3934.91974682442,4207.93911118967,0
12,186.326926531472,2668.4628743026,2854.78980083407,0
13,127.163670190039,1809.82838521115,1936.99205540119,0
14,86.787182346959,1227.62021971341,1314.40740206036,0
15,59.2315506329256,832.799655363237,892.031205996162,0
16,40.4255074635603,565.023304679771,605.448812143332,0
17,27.5906931814585,383.390152953979,410.980846135438,0
18,18.8310435497038,260.173920325353,279.004963875057,0
19,12.8525914340185,176.577035490533,189.429626924551,0
20,8.77225910697684,119.853789851963,128.62604895894,0
21,5.98737600647506,81.3609186687763,87.3482946752514,0
22,4.08663497660715,55.2364638975733,59.3230988741804,0
23,2.7893261541083,37.5043179945508,40.2936441486591,0
24,1.90386781210486,25.4672165199084,27.3710843320132,0
25,1.29950583003172,17.2952130542487,18.5947188842804,0
26,0.886999817303223,11.746649246908,12.6336490642112,0
27,0.605442072576978,7.97893918945067,8.58438126202765,0
28,0.413261878528006,5.42024351684535,5.83350539537335,82.748763247189
