"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,781932.927147538,1677522.32138053,2459455.24852807,0
2,661667.282100842,362785.877661714,1024453.15976256,2.30287900679039
3,386104.883222779,182057.265285393,568162.148508173,20.3803993473101
4,254869.281907135,118800.649478456,373669.931385591,35.4761788287365
5,172876.481307725,82550.4846823906,255426.965990115,46.5794794817944
6,11701.4641635729,57986.6140113408,69688.0781749137,54.5634286167185
7,7971.11324976961,40756.229702412,48727.3429521816,60.2650563729925
8,5440.82152329272,28611.2564760918,34052.0779993845,64.3223132519306
9,3715.09771870621,20056.9889036811,23772.0866223873,67.200519999897
10,2536.99187663126,14039.9583881135,16576.9502647447,69.2396645963099
11,1732.21532304485,9815.5073113571,11547.7226344019,70.679597407944
12,1182.87349054866,6853.81466328832,8036.68815383698,71.6950473570531
13,807.673018831416,4780.37621392173,5588.04923275314,72.4096652810472
14,551.493972646072,3330.86762070313,3882.36159334921,72.9114597054802
15,376.603167538762,2318.68013037521,2695.28329791397,73.263315585037
16,257.171011236087,1612.55831859148,1869.72932982757,73.5098263758354
17,175.595935927184,1120.55946077415,1296.15539670134,73.6822741023248
18,119.911538985217,778.088219182384,897.999758167601,73.8026749787484
19,81.8893919095535,539.914315754031,621.803707663584,73.8866071995623
20,55.9287092423758,374.393501957442,430.322211199818,73.9450733773741
21,38.1969676197704,259.454980517606,297.651948137377,73.9857497618962
22,26.0883633357665,179.694837153314,205.783200489081,74.0140304493114
23,17.8177545021211,124.385070659042,142.202825161163,74.0336728279771
24,12.1696029007441,86.0548015606444,98.2244044613886,74.0473047846495
25,8.31200824589372,59.5066891054181,67.8186973513119,74.0567588981489
26,5.6772166118511,41.1287044691964,46.8059210810475,74.0633123591068
27,3.877485531881,28.4141124770787,32.2915980089597,74.0678509684411
28,2.64843865690078,19.6220043685797,22.2704430254805,74.0709923796852
