"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,439342.890424307,921398.440625485,1360741.33104979,0
2,368410.373946783,186884.495370335,555294.869317118,0
3,214236.14114679,92003.984127036,306240.125273826,0
4,142535.861771461,61128.2671405506,203664.128912011,0
5,96955.6126070846,42830.3965897655,139786.00919685,0
6,6477.52244896954,30196.1776101263,36673.7000590958,0
7,4422.60838955366,21274.8332535726,25697.4416431263,0
8,3021.77147449233,14966.6283826261,17988.3998571184,0
9,2064.82909028874,10512.8786049605,12577.7076952492,0
10,1410.93073644722,7373.98536426521,8784.91610071243,0
11,964.096714550688,5165.48251366597,6129.57922821666,0
12,658.761408844866,3614.00542157027,4272.76683041513,0
13,450.120086706052,2525.65022716443,2975.77031387049,0
14,307.554085131445,1763.18425200588,2070.73833713733,0
15,210.139475548029,1229.68158360424,1439.82105915227,0
16,143.577702563277,856.812325838431,1000.39002840171,0
17,98.0979059116095,596.488295767882,694.586201679492,0
18,67.0233328049591,414.919901033703,481.943233838662,0
19,45.7916202024776,288.398979035713,334.190599238191,0
20,31.2852668762956,200.313193173415,231.59846004971,0
21,21.3740949518811,139.036714882263,160.410809834144,0
22,14.6025858982768,96.4428182500265,111.045404148303,0
23,9.97622222235484,66.8568389045054,76.8330611268603,0
24,6.81548725938168,46.3202947257362,53.1357819851179,0
25,4.65609994595407,32.0744549448883,36.7305548908423,0
26,3.18084421771967,22.1984064651689,25.3792506828885,0
27,2.1729881516414,15.3557160003835,17.5287041520249,0
28,1.48445588629083,10.6173114317835,12.1017673180743,61.1418493575696
