"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,2677.55041215492,146317.535341807,148995.085753962,0
2,20813.2719900447,64168.9322696744,84982.2042597191,3.1475987333242
3,6661.04041815601,22404.6363282389,29065.676746395,27.8627653040067
4,2649.50826750326,9812.70875983622,12462.2170273395,35.7442360389612
5,1303.1729701869,5145.74297627353,6448.91594646043,38.8899812004415
6,729.146111069955,2962.71701523578,3691.86312630574,40.4726471703398
7,430.992906260234,1770.51558324251,2201.50848950275,41.3874637882245
8,260.020335748786,1071.88106539186,1331.90140114064,41.9486160223857
9,157.881919405437,652.785750450267,810.667669855705,42.297503761227
10,96.3883482845383,399.193928758271,495.582277042809,42.5153765390716
11,59.0269856792757,245.129981477635,304.156967156911,42.6510332579046
12,36.3210185788239,150.60677904279,186.927797621614,42.7365795850819
13,22.2858748180502,92.6240616429523,114.909936461003,42.7901954079909
14,13.7309273957303,57.0874621267419,70.8183895224722,42.8237737521349
15,8.46528952830442,35.2687161650938,43.7340056933982,42.8447275557562
16,5.2383934357505,21.8162524299286,27.0546458656791,42.857867402464
17,3.2390080105051,13.4959308195475,16.7349388300526,42.8661132450364
18,2.00455617251554,8.36745005084061,10.3720062233561,42.8712563024977
19,1.24466441570499,5.19837462343722,6.44303903914221,42.8744681875864
20,0.773624842881527,3.23428382210951,4.00790866499104,42.8764736851655
21,0.481703813664095,2.01366414258705,2.49536795625115,42.8777289731517
22,0.299863095850663,1.25311388249875,1.55297697834941,42.8785165117339
23,0.186538751763704,0.779147951686083,0.965686703449786,42.8790111534899
24,0.115933927895634,0.484614771971116,0.60054869986675,42.8793206925057
25,0.0721536041484299,0.301735830398646,0.373889434547076,42.8795141976898
26,0.0449418083808945,0.188116652294382,0.233058460675276,42.8796349786781
27,0.0280391437437082,0.117306014646499,0.145345158390208,42.8797106289603
28,0.0174786146573901,0.0732440368607249,0.0907226515181149,42.8797577831313
