"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,7168143.5006106,8278428.8634721,15446572.3640827,0
2,4986155.39219631,618360.49700183,5604515.88919814,0
3,3416715.89554522,514152.088087462,3930867.98363268,0
4,2334686.96898356,405536.110921487,2740223.07990505,0
5,1594536.9413052,312401.901863331,1906938.84316853,0
6,105969.597255061,236878.016696224,342847.613951285,0
7,72443.3633942048,177441.32960092,249884.692995125,0
8,49521.3060832083,131622.395777128,181143.701860337,0
9,33851.0097693905,96848.2415900368,130699.251359427,0
10,23138.7127837182,70778.7205756373,93917.4333593555,0
11,15815.953605949,51428.0601189983,67244.0137249474,0
12,10810.3693288198,37181.8869579426,47992.2562867625,0
13,7388.81742367437,26765.6045657364,34154.4219894108,0
14,5050.08712826489,19194.0578376131,24244.144965878,0
15,3451.5375850965,13718.0133244629,17169.5509095594,0
16,2358.9373354939,9774.85069367395,12133.7880291678,0
17,1612.16881560853,6946.38532612934,8558.55414173787,0
18,1101.78077542418,4924.39689720738,6026.17767263156,0
19,752.957851360938,3483.31070838137,4236.26855974231,0
20,514.561368505486,2459.02357993666,2973.58494844214,0
21,351.637312634146,1732.76564492864,2084.40295756278,0
22,240.294710587332,1218.96088910711,1459.25559969445,0
23,164.204543404459,856.191502963155,1020.39604636761,0
24,112.206505476262,600.530482545301,712.736988021563,0
25,76.673099112208,420.657239252136,497.330338364344,0
26,52.3914369478977,294.301288417506,346.692725365404,0
27,35.7989350521128,205.666506662205,241.465441714317,0
28,24.4609093385338,143.57409029921,168.034999637743,171.074627834366
