"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,2403739.36631214,2803485.85822281,5207225.22453496,0
2,1676139.0013722,213391.836431044,1889530.83780324,0
3,1145025.25211612,171233.515484128,1316258.76760025,0
4,781975.399381357,133711.887760019,915687.287141377,0
5,534015.323706727,102473.803988596,636489.127695323,0
6,35091.5658412419,77417.197597473,112508.763438715,0
7,23987.4641887889,57825.4472410791,81812.911429868,0
8,16396.6035596148,42793.0285222604,59189.6320818751,0
9,11207.5848597255,31425.5147785228,42633.0996382483,0
10,7660.53483497144,22928.2291833388,30588.7640183103,0
11,5235.94835641369,16635.9420724327,21871.8904288463,0
12,3578.66545677689,12012.6905040389,15591.3559608157,0
13,2445.88820215535,8638.02592842056,11083.9141305759,0
14,1671.63755435379,6188.53930793143,7860.17686228522,0
15,1142.45185568323,4419.19036408839,5561.64221977161,0
16,780.7719719916,3146.52202221139,3927.29399420299,0
17,533.582137473181,2234.50794320697,2768.09008068015,0
18,364.644229623505,1583.09512371712,1947.73935334062,0
19,249.188865011236,1119.18478544512,1368.37365045635,0
20,170.286164886457,789.676836780194,959.963001666651,0
21,116.364835397227,556.189132470997,672.553967868224,0
22,79.5162750610316,391.097469688562,470.613744749593,0
23,54.3353380036918,274.595499454695,328.930837458387,0
24,37.1279521795452,192.529776546759,229.657728726304,0
25,25.3695106728121,134.816564786803,160.186075459615,0
26,17.3346806746261,94.2908570524807,111.625537727107,0
27,11.8443830950535,65.8738384633379,77.7182215583913,0
28,8.0928607853335,45.9733331398871,54.0661939252206,84.4329775010877
