"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,97090.9203572872,613146.843261548,710237.763618835,0
2,143513.991396487,186934.129472124,330448.120868611,0
3,51666.6800008666,79234.2781913216,130900.958192188,0
4,30929.3285292639,49211.4983010676,80140.8268303315,0
5,20709.7441217485,32911.524066027,53621.2681877755,0
6,1456.29197322954,22253.1256360918,23709.4176093213,0
7,990.164478889536,15071.1787462251,16061.3432251147,0
8,675.34901336536,10210.5677904306,10885.9168037959,0
9,460.831671648536,6918.62842658976,7379.4600982383,0
10,314.476482475959,4688.63257983591,5003.10906231187,0
11,214.606819440204,3177.79943693936,3392.40625637957,0
12,146.455325962683,2154.07169488443,2300.52702084711,0
13,99.9476475246247,1460.31545706412,1560.26310458874,0
14,68.2096077175866,990.114806966981,1058.32441468457,0
15,46.5504583481969,671.392146346214,717.942604694411,0
16,31.7693025759978,455.321609934816,487.090912510813,0
17,21.6818626659039,308.823999540113,330.505862206017,0
18,14.7975756247796,209.485545225472,224.283120850252,0
19,10.0992588160049,142.117243494785,152.21650231079,0
20,6.89276192048985,96.4247756497713,103.317537570261,0
21,4.70437339537556,65.4303274898058,70.1347008851814,0
22,3.21081228266094,44.4035393914411,47.6143516741021,0
23,2.19145503181162,30.1372458236786,32.3287008554902,0
24,1.49573489302569,20.4567408675448,21.9524757605705,0
25,1.02089481844799,13.8872313466107,14.9081261650587,0
26,0.696805528505646,9.42845796528361,10.1252634937893,0
27,0.47560486994731,6.40192919291979,6.8775340628671,0
28,0.32462728568279,4.34736081283033,4.67198809851312,65.385722882946
