"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,883773.643818805,9005512.79313958,9889286.43695839,0
2,2403746.25058079,4297603.12299457,6701349.37357536,0
3,2538392.1542913,4785882.68948783,7324274.84377913,0
4,1591888.09367226,3789234.27553086,5381122.36920312,0
5,998401.572235274,2886223.17167433,3884624.7439096,0
6,626236.103456519,2140040.39349825,2766276.49695477,0
7,392836.941673701,1555682.45638736,1948519.39806106,0
8,246450.212016146,1113879.44563306,1360329.6576492,0
9,154628.676379863,788052.840281572,942681.516661436,0
10,97027.8015786803,552156.962974923,649184.764553604,0
11,60890.4284538862,383790.044446852,444680.472900738,0
12,38216.4163809453,264976.791684069,303193.208065015,0
13,23988.3523443689,181903.321096514,205891.673440883,0
14,15059.1991287475,124261.961876612,139321.16100536,0
15,9454.87585001264,84524.0151189754,93978.890968988,0
16,5936.95577573889,57278.993869812,63215.9496455508,0
17,3728.4419675591,38687.7930150871,42416.2349826462,0
18,2341.7910647996,26054.044776634,28395.8358414336,0
19,1471.05092295415,17499.832526868,18970.8834498221,0
20,924.203750556612,11726.4192755681,12650.6230261247,0
21,580.724147595378,7840.95497628736,8421.67912388274,0
22,364.952121223559,5232.7568804923,5597.70900171586,0
23,229.386304767369,3485.98324240821,3715.36954717558,0
24,144.200387936449,2318.56397339232,2462.76436132876,0
25,90.6639242692311,1539.82047635853,1630.48440062776,0
26,57.0129552970389,1021.24491191979,1078.25786721683,0
27,35.8579443993329,676.463692615068,712.321637014401,0
28,22.5565088347846,447.563819518554,470.120328353338,1702.02450981895
