"age_group","sex","patient_type","comorbidity","day_1","day_2","day_3","day_4","day_5","day_6","day_7","day_8","day_9","day_10","day_11","day_12","day_13","day_14","day_15","day_16","day_17","day_18","day_19","day_20","day_21","day_22","day_23","day_24","day_25","day_26","day_27","day_28","day_29","day_30"
"[ 65 , 69 ]","F","H","0",0.991006755097531,0.982904108388862,0.971741420170544,0.960053938711992,0.947835580994805,0.934591999728232,0.921489079673827,0.907815845145236,0.895987842153459,0.884808239556068,0.876246718907087,0.864673254197017,0.856002202282747,0.847042642839844,0.840546437726362,0.833020460909553,0.825964640360234,0.821158080406485,0.816843714802693,0.813790798631123,0.81047744731588,0.806647110181183,0.802040098559698,0.798448324113,0.795362040738293,0.793558860174074,0.790980813361875,0.790722861466472,0.79046490957107,0.780902280771391
"[ 65 , 69 ]","F","H","1",0.991269560454394,0.983408560322236,0.972586289275198,0.961264492235872,0.949438478530657,0.936631658742272,0.92397251386222,0.910774593026349,0.899367716250203,0.8885945492482,0.880349743330484,0.869211860744095,0.860872706712381,0.852261029065918,0.846020169223942,0.838793253320997,0.832020940022379,0.827409229790834,0.823270938924444,0.820343285448005,0.817166507112057,0.813494858654252,0.809079851270745,0.805638626650581,0.802682301746231,0.800955304212134,0.798486502008687,0.798239501747891,0.797992505289069,0.788838677394372
"[ 65 , 69 ]","M","H","0",0.990861139081431,0.982099768592284,0.969923886149322,0.958930505698758,0.946806304271172,0.933091973012634,0.920137302600046,0.907309457131964,0.895710794247309,0.880053909645894,0.868496935445205,0.854394665845976,0.84130424580786,0.830625998329003,0.819654205657221,0.806287356985294,0.796763327741981,0.788114766118352,0.782011266487851,0.774944163406973,0.769745789337141,0.763825883731906,0.759315718922707,0.755270498470802,0.751456169827945,0.74691794164956,0.744285626244616,0.741889589581989,0.739490630729781,0.712148543664934
"[ 65 , 69 ]","M","H","1",0.991128246537967,0.982628459247126,0.97082500287337,0.960176706285506,0.948442719245673,0.935181850385937,0.92266717394994,0.910286046088638,0.899100642244081,0.884015513798617,0.872890691363727,0.859327219512432,0.846748056350108,0.836494663763906,0.825966603952965,0.813150054068071,0.804024514656407,0.795742349265463,0.789899989118451,0.783137872159842,0.778165612291522,0.772505016895445,0.768193693194914,0.764327749932808,0.76068326832321,0.756348127620416,0.753834106494151,0.751546061067643,0.74925552440749,0.723169812383098
"[ 70 , 74 ]","F","A","0",1,1,1,1,1,1,1,1,1,1,1,1,0.999968527261208,0.999968527261208,0.999968527261208,0.999968527261208,0.999968527261208,0.999968527261208,0.999968527261208,0.999968527261208,0.999968527261208,0.999968527261208,0.999968527261208,0.999968527261208,0.999968527261208,0.999968527261208,0.999968527261208,0.999968527261208,0.999968527261208,0.999968527261208
"[ 70 , 74 ]","F","A","1",1,1,1,1,1,1,1,1,1,1,1,1,0.999969437030006,0.999969437030006,0.999969437030006,0.999969437030006,0.999969437030006,0.999969437030006,0.999969437030006,0.999969437030006,0.999969437030006,0.999969437030006,0.999969437030006,0.999969437030006,0.999969437030006,0.999969437030006,0.999969437030006,0.999969437030006,0.999969437030006,0.999969437030006
"[ 70 , 74 ]","M","A","0",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999958742917653,0.999958742917653,0.999958742917653,0.999958742917653,0.999958742917653,0.999958742917653,0.999958742917653,0.999958742917653,0.999958742917653,0.999958742917653,0.999958742917653,0.999958742917653,0.999917484944848,0.999834969550703
"[ 70 , 74 ]","M","A","1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99995993553248,0.99995993553248,0.99995993553248,0.99995993553248,0.99995993553248,0.99995993553248,0.99995993553248,0.99995993553248,0.99995993553248,0.99995993553248,0.99995993553248,0.99995993553248,0.999919870320487,0.999839740792741
"[ 70 , 74 ]","F","H","0",0.98945994974522,0.979977826030615,0.966936828027387,0.953310466990524,0.939095800831521,0.923724158953316,0.908552800783411,0.892760828984735,0.879133132617112,0.866281052154014,0.856457670149917,0.843204805264548,0.83329557316474,0.823074854414029,0.81567590553949,0.807116441852509,0.799103830757446,0.793652254148273,0.788763617846354,0.785307033300253,0.78155811452743,0.777227549837532,0.77202358946004,0.767969997203933,0.76448940749877,0.762456930925456,0.759552441709491,0.75926191691915,0.758971408516093,0.748213470572239
"[ 70 , 74 ]","F","H","1",0.989768530240102,0.980570678099356,0.967930883004794,0.954736295710438,0.940985593650642,0.926131079953272,0.911485614458864,0.896257187903123,0.883128854330815,0.870758638499951,0.861310623374289,0.848573730309819,0.839057372536978,0.829248134799489,0.822150980126343,0.813944699867822,0.806266601819835,0.80104474777273,0.796363563984459,0.793054483968363,0.789466309269594,0.785322411980652,0.780344150688615,0.776467403702039,0.773139380905164,0.771196300926225,0.768419952121223,0.768142269823903,0.767864607744166,0.757585570161949
"[ 70 , 74 ]","M","H","0",0.98928942392905,0.979037282662207,0.964815906646819,0.952002168439263,0.937899795380438,0.921985462185072,0.90698974364679,0.892176759198199,0.878814301503248,0.860823953839854,0.847579960187151,0.831460390204949,0.816538514369766,0.804395962347586,0.791947698239676,0.776820996602827,0.766069435284791,0.756325405353683,0.749459915187432,0.741522091809599,0.735691217153808,0.729059309654443,0.724012653894175,0.719490654567315,0.715230594527853,0.710166912027908,0.707232251317085,0.704562567733768,0.70189112139396,0.671550204562931
"[ 70 , 74 ]","M","H","1",0.98960306113259,0.979658674543266,0.96587632587589,0.953470123814813,0.939829252054053,0.924451874931628,0.909977605468038,0.895694273637137,0.882821849554709,0.865509314657864,0.852777342853057,0.837295607515542,0.822978236119277,0.811337376002566,0.799412370575366,0.784933436958626,0.774650068195597,0.765335820433933,0.758776212708819,0.751195153166129,0.74562843603576,0.73929909427581,0.734484170956449,0.730170892555263,0.726108385833938,0.721280673706489,0.718483335447289,0.715938932190293,0.713393186729502,0.684502793246793
"[ 75 , 79 ]","F","A","0",1,1,1,1,1,1,1,1,1,1,1,1,0.999966168492944,0.999966168492944,0.999966168492944,0.999966168492944,0.999966168492944,0.999966168492944,0.999966168492944,0.999966168492944,0.999966168492944,0.999966168492944,0.999966168492944,0.999966168492944,0.999966168492944,0.999966168492944,0.999966168492944,0.999966168492944,0.999966168492944,0.999966168492944
"[ 75 , 79 ]","F","A","1",1,1,1,1,1,1,1,1,1,1,1,1,0.99996714644845,0.99996714644845,0.99996714644845,0.99996714644845,0.99996714644845,0.99996714644845,0.99996714644845,0.99996714644845,0.99996714644845,0.99996714644845,0.99996714644845,0.99996714644845,0.99996714644845,0.99996714644845,0.99996714644845,0.99996714644845,0.99996714644845,0.99996714644845
"[ 75 , 79 ]","M","A","0",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999955650864388,0.999955650864388,0.999955650864388,0.999955650864388,0.999955650864388,0.999955650864388,0.999955650864388,0.999955650864388,0.999955650864388,0.999955650864388,0.999955650864388,0.999955650864388,0.999911300908725,0.999822602001641
"[ 75 , 79 ]","M","A","1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999956932865769,0.999956932865769,0.999956932865769,0.999956932865769,0.999956932865769,0.999956932865769,0.999956932865769,0.999956932865769,0.999956932865769,0.999956932865769,0.999956932865769,0.999956932865769,0.999913865074134,0.99982773088288
"[ 75 , 79 ]","F","H","0",0.988674487327143,0.978493460301452,0.964503312498051,0.949900301224214,0.934683485334399,0.918247550261324,0.902045853039538,0.885202923882255,0.870686227168415,0.857011183692705,0.846569013015788,0.832495567543348,0.82198359592385,0.811151003295196,0.803315390084732,0.794257418464933,0.785784668792743,0.78002366049293,0.774860066099025,0.771210514658952,0.767253670089826,0.762684690618209,0.757196755911209,0.752923883196229,0.749256358045271,0.747115299579711,0.744056385157638,0.743750461985664,0.743444564841946,0.732122965837127
"[ 75 , 79 ]","F","H","1",0.989006376577367,0.979131382049907,0.965573539164585,0.951436180983793,0.936720086477807,0.920842543946533,0.905208889592021,0.888974746867216,0.874997464644228,0.861842825056316,0.851805928097528,0.838289346608702,0.828201181726783,0.817812247302132,0.810301869092612,0.801624326759536,0.793511696715066,0.787997877041243,0.783057420922791,0.779566475104207,0.775782421614496,0.771414031642549,0.766168529270649,0.762085534545089,0.758581763006255,0.756536631096584,0.753615184515544,0.753323036515422,0.753030918260447,0.742222699889634
"[ 75 , 79 ]","M","H","0",0.988491327696798,0.977483993133358,0.962229357906949,0.948499051633957,0.933403943724807,0.916389754404513,0.900377789455791,0.88458040988129,0.87034679801627,0.85120923294625,0.837139799621363,0.820037810726424,0.804228634189636,0.791380000526529,0.7782229615336,0.76225585280957,0.750921091171565,0.740658802586163,0.733434096304966,0.725087133755424,0.718959979348033,0.711995514012258,0.706698971204301,0.701955412723138,0.697488670803415,0.692181911726048,0.689107672318951,0.686311843173758,0.683514962634856,0.651806103172401
"[ 75 , 79 ]","M","H","1",0.988828658469653,0.978152652989037,0.963371131348171,0.950080382163382,0.935483364344126,0.91904900102022,0.903600292125384,0.88837508653505,0.874670809251977,0.856265217440066,0.842748472375164,0.826334572941209,0.811177021819961,0.798868748736452,0.786274823857437,0.771004079254465,0.76017207796146,0.750370862826702,0.743474039655296,0.735509205837452,0.729664777934612,0.723023918658895,0.717975053488891,0.713454448978559,0.709198617251415,0.704143633918775,0.701215838979674,0.698553562842613,0.695890635736783,0.665723893083161
"[ 80 , 84 ]","F","A","0",1,1,1,1,1,1,1,1,1,1,1,1,0.999957140844816,0.999957140844816,0.999957140844816,0.999957140844816,0.999957140844816,0.999957140844816,0.999957140844816,0.999957140844816,0.999957140844816,0.999957140844816,0.999957140844816,0.999957140844816,0.999957140844816,0.999957140844816,0.999957140844816,0.999957140844816,0.999957140844816,0.999957140844816
"[ 80 , 84 ]","F","A","1",1,1,1,1,1,1,1,1,1,1,1,1,0.999958379773047,0.999958379773047,0.999958379773047,0.999958379773047,0.999958379773047,0.999958379773047,0.999958379773047,0.999958379773047,0.999958379773047,0.999958379773047,0.999958379773047,0.999958379773047,0.999958379773047,0.999958379773047,0.999958379773047,0.999958379773047,0.999958379773047,0.999958379773047
"[ 80 , 84 ]","M","A","0",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999943816755935,0.999943816755935,0.999943816755935,0.999943816755935,0.999943816755935,0.999943816755935,0.999943816755935,0.999943816755935,0.999943816755935,0.999943816755935,0.999943816755935,0.999943816755935,0.999887633137938,0.999775269169034
"[ 80 , 84 ]","M","A","1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999945440869617,0.999945440869617,0.999945440869617,0.999945440869617,0.999945440869617,0.999945440869617,0.999945440869617,0.999945440869617,0.999945440869617,0.999945440869617,0.999945440869617,0.999945440869617,0.999890881599092,0.999781766899554
"[ 80 , 84 ]","F","H","0",0.985674047395813,0.972833096432126,0.955245975633571,0.936960904282459,0.917986919537589,0.897585235970879,0.877569451987198,0.856862964202228,0.839100410086352,0.822439810454697,0.809765512093444,0.79274967733762,0.78008984429238,0.767089007046976,0.757713822414491,0.746906487194172,0.736827117899577,0.72999022189166,0.723873746505792,0.719557264458569,0.71488348883844,0.709494664609348,0.703033372439412,0.698011290274117,0.693706757536625,0.691196417763472,0.687613244156477,0.687255105538382,0.686897036693534,0.673672258058493
"[ 80 , 84 ]","F","H","1",0.986095373562756,0.973644291351256,0.956609696821707,0.938921565812649,0.920590913431972,0.90090770063052,0.881623237411396,0.861700310560879,0.844631333706768,0.828638865127551,0.816484001687874,0.80018036945179,0.788061210471237,0.775624967870646,0.766662684749693,0.756337187131535,0.746712739261209,0.740187400921116,0.734351659959338,0.730234420602166,0.725777415731654,0.72063984650154,0.71448164968391,0.709696511686936,0.70559600190793,0.703205038184694,0.69979275390916,0.699451727546806,0.699110773383171,0.68652207396234
"[ 80 , 84 ]","M","H","0",0.985442722039528,0.971561828675506,0.952393770289675,0.935210261054467,0.916395182942578,0.895285273094762,0.875514117580302,0.856099653907753,0.838686026038754,0.815392510144504,0.798356476223473,0.7777512045638,0.758805252883302,0.74348021421393,0.727855994257749,0.70898931863695,0.695659940773554,0.683637964773681,0.675201015129554,0.665481090951043,0.658365063312338,0.650296224156744,0.644173867460055,0.638701095319517,0.633556706767308,0.627456282881314,0.623927967308001,0.620722828612611,0.61751996884423,0.581455458069914
"[ 80 , 84 ]","M","H","1",0.985870969725689,0.972412245437084,0.953849103966917,0.937229265920771,0.919054241474704,0.898690449875298,0.879644461414649,0.860966402000618,0.844233362680195,0.821879208947506,0.805550638386235,0.785823438954904,0.767705801583753,0.753064961583823,0.738150916541521,0.720158134214788,0.70745650370172,0.696007739507983,0.687976911620568,0.67872866386302,0.67196045223715,0.664288472196177,0.658468938946047,0.653268066172614,0.648380272449817,0.642585362640354,0.639234343014712,0.63619062992729,0.633149425331658,0.598926840961547
"[ 85 , 89 ]","F","A","0",1,1,1,1,1,1,1,1,1,1,1,1,0.999952064123969,0.999952064123969,0.999952064123969,0.999952064123969,0.999952064123969,0.999952064123969,0.999952064123969,0.999952064123969,0.999952064123969,0.999952064123969,0.999952064123969,0.999952064123969,0.999952064123969,0.999952064123969,0.999952064123969,0.999952064123969,0.999952064123969,0.999952064123969
"[ 85 , 89 ]","F","A","1",1,1,1,1,1,1,1,1,1,1,1,1,0.999953449813402,0.999953449813402,0.999953449813402,0.999953449813402,0.999953449813402,0.999953449813402,0.999953449813402,0.999953449813402,0.999953449813402,0.999953449813402,0.999953449813402,0.999953449813402,0.999953449813402,0.999953449813402,0.999953449813402,0.999953449813402,0.999953449813402,0.999953449813402
"[ 85 , 89 ]","M","A","0",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999937161829588,0.999937161829588,0.999937161829588,0.999937161829588,0.999937161829588,0.999937161829588,0.999937161829588,0.999937161829588,0.999937161829588,0.999937161829588,0.999937161829588,0.999937161829588,0.999874323659176,0.999748652227099
"[ 85 , 89 ]","M","A","1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999938978334916,0.999938978334916,0.999938978334916,0.999938978334916,0.999938978334916,0.999938978334916,0.999938978334916,0.999938978334916,0.999938978334916,0.999938978334916,0.999938978334916,0.999938978334916,0.999877956948761,0.999755919779962
"[ 85 , 89 ]","F","H","0",0.983990732424625,0.969664350582198,0.950079139720892,0.929761935338525,0.908728865024949,0.886170574105048,0.864097916715386,0.841326268641796,0.821843986249714,0.803614677058989,0.789776227191933,0.771237838234764,0.757475713440747,0.743370405646469,0.733216295170598,0.721529508767747,0.71064795908186,0.703276954835426,0.696689576095146,0.69204473444519,0.687019140396823,0.681229502730522,0.674294495500166,0.668909423898342,0.664297415323945,0.661609323380618,0.657774436252495,0.657391268742366,0.657008199526242,0.642876728049367
"[ 85 , 89 ]","F","H","1",0.98446251083476,0.970573517894023,0.951609228344572,0.931963838744436,0.911655488130202,0.889906922506165,0.868658398545583,0.846769210171946,0.828067245396786,0.810588667458833,0.797333090449722,0.779592608487677,0.766435124510058,0.752960100241663,0.743266164707201,0.732115514278579,0.721739250414107,0.71471376984425,0.708437352058761,0.704012982054006,0.699227040227074,0.693714893149748,0.687114212470853,0.681990175065612,0.677602699364007,0.675045882568156,0.67139878651976,0.671034415114121,0.670670143086518,0.657236142563949
"[ 85 , 89 ]","M","H","0",0.983732451071075,0.968247236995338,0.946906895286348,0.92781918042325,0.906966716256474,0.883631270373409,0.861834722472443,0.840488065197208,0.821390061422914,0.795916929584735,0.77734116896381,0.754936329377799,0.73439764404026,0.717828587701453,0.700977668944765,0.680686836292669,0.666389696977864,0.653522667905714,0.644508629816493,0.634140398626221,0.626561091784594,0.617978679638756,0.611475044827146,0.605667640891849,0.600214070543109,0.593753804414784,0.590020756059203,0.586631803619633,0.583247330800625,0.545283630684626
"[ 85 , 89 ]","M","H","1",0.984211988221725,0.96920044433538,0.948540031423773,0.9300867847404,0.909955390266962,0.887460839868093,0.866481457397403,0.84596410291279,0.82763177486531,0.803213784594846,0.785431120186554,0.764008429908563,0.744393703210157,0.728585795396644,0.712522792475555,0.69319831216765,0.679593009517116,0.66735591604112,0.658787106174973,0.648934802159927,0.641735113649322,0.633584963142037,0.627410516167314,0.621898193751929,0.61672266215521,0.61059288288584,0.607051339123148,0.603836565273051,0.600626341172704,0.564634872567251
"[ 90 , Older )","F","A","0",1,1,1,1,1,1,1,1,1,1,1,1,0.999943406809011,0.999943406809011,0.999943406809011,0.999943406809011,0.999943406809011,0.999943406809011,0.999943406809011,0.999943406809011,0.999943406809011,0.999943406809011,0.999943406809011,0.999943406809011,0.999943406809011,0.999943406809011,0.999943406809011,0.999943406809011,0.999943406809011,0.999943406809011
"[ 90 , Older )","F","A","1",1,1,1,1,1,1,1,1,1,1,1,1,0.999945042774028,0.999945042774028,0.999945042774028,0.999945042774028,0.999945042774028,0.999945042774028,0.999945042774028,0.999945042774028,0.999945042774028,0.999945042774028,0.999945042774028,0.999945042774028,0.999945042774028,0.999945042774028,0.999945042774028,0.999945042774028,0.999945042774028,0.999945042774028
"[ 90 , Older )","M","A","0",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999925813230337,0.999925813230337,0.999925813230337,0.999925813230337,0.999925813230337,0.999925813230337,0.999925813230337,0.999925813230337,0.999925813230337,0.999925813230337,0.999925813230337,0.999925813230337,0.99985162730267,0.999703263768531
"[ 90 , Older )","M","A","1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999927957827006,0.999927957827006,0.999927957827006,0.999927957827006,0.999927957827006,0.999927957827006,0.999927957827006,0.999927957827006,0.999927957827006,0.999927957827006,0.999927957827006,0.999927957827006,0.999855916860433,0.999711844174003
"[ 90 , Older )","F","H","0",0.981126789822771,0.964284451792097,0.941332474300911,0.917612830645796,0.893155890087954,0.867038896071098,0.841600098027248,0.815478462068733,0.793231109316875,0.772500605686766,0.756819931719761,0.735891419231934,0.720413503890637,0.704602245974274,0.693253497146698,0.680226864633159,0.668131986264085,0.659958041954346,0.652666161834626,0.647532041250157,0.641984067076207,0.635601714359274,0.627969626244333,0.622053030540958,0.616992633457515,0.614046122730594,0.609846313008837,0.609426926329428,0.609007691364346,0.593573090863256
"[ 90 , Older )","F","H","1",0.981684861523188,0.965361549085552,0.94314835111715,0.92022975063897,0.896637952129275,0.871487776952582,0.847032236850866,0.821961634821119,0.800641420645844,0.780800415850636,0.765808411071256,0.745819539260044,0.73105106384656,0.715976745971596,0.705164274438048,0.692760461038375,0.681250524163432,0.6734753896881,0.666541578846923,0.661660832276004,0.656387797856472,0.650323162371777,0.643072946750247,0.637453794517196,0.632648738237591,0.629851293147577,0.625864436223502,0.625466345301108,0.625068403883227,0.610421431059361
"[ 90 , Older )","M","H","0",0.980822755735079,0.962620899533123,0.93762289884088,0.91534959839318,0.891111495083748,0.864106458208123,0.83899833799066,0.814519362278833,0.792713886087266,0.763772033601731,0.742771717896876,0.717563041612153,0.694572381391459,0.676109556142444,0.657411446537581,0.635003993077716,0.619287547142981,0.605195119866058,0.595352375295346,0.584061665158926,0.575829053506476,0.566528573688236,0.559496300357123,0.553228252441889,0.547351976985083,0.540403449968691,0.536394472195768,0.532758988537037,0.529132094013714,0.488713802419439
"[ 90 , Older )","M","H","1",0.98139002190953,0.96375032825244,0.939561552208505,0.918044919636863,0.894667651440203,0.868666615123743,0.844533303529961,0.821041905526608,0.800146093907389,0.772453534359247,0.752388396346841,0.728332559231589,0.706420528983357,0.688841569981858,0.671053602949499,0.649755272688935,0.634827748004383,0.621449727865829,0.61210956538205,0.601398722800085,0.593590997017836,0.584772432856903,0.578105776818393,0.57216442451559,0.566595057659952,0.560010151176308,0.556211279765263,0.552766506642638,0.54933002625726,0.511039501899929
