"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv","rrr_pxlvd","rrr_rmsvr","cost_A_pxlvd_drugs","prob_AH_pxlvd","prob_AH_syntc",".strategy_names",".index",".cost",".effect"
36135.77010669,257111.543931667,293247.314038357,43.2401631801533,751,0.779553000426576,0.728481058594723,98.6567905960781,0.008,0.068,"strategy",1,293247.314038357,43.2401631801533
35603.3734828386,252481.370298848,288084.743781687,42.2934195744702,751,0.904396592265728,0.845848445376765,89.8798481919656,0.009,0.059,"strategy",2,288084.743781687,42.2934195744702
35358.7742434351,250352.668289238,285711.442532674,41.8556953248643,751,0.992641077305702,0.820543784827675,103.222385424021,0.005,0.055,"strategy",3,285711.442532674,41.8556953248643
36307.933330829,258607.888411407,294915.821742236,43.5445496342101,751,0.989484992178035,0.98644727609832,106.49195225439,0.006,0.071,"strategy",4,294915.821742236,43.5445496342101
35843.0001349712,254565.906589859,290408.90672483,42.7205602135663,751,0.931646210408522,0.863912591624071,99.2991255908686,0.007,0.063,"strategy",5,290408.90672483,42.7205602135663
36193.445010847,257612.872149242,293806.317160089,43.3422292714858,751,0.981347678939756,1.07424531349884,99.466828467395,0.004,0.069,"strategy",6,293806.317160089,43.3422292714858
35960.9961499774,255592.04155754,291553.037707517,42.9302776083001,751,0.836965645036123,1.00277387204388,90.4943452991405,0.007,0.065,"strategy",7,291553.037707517,42.9302776083001
35109.0450643171,248178.37598776,283287.421052077,41.4070011167336,751,0.971120119018393,0.787971550775124,105.36050315746,0.009,0.051,"strategy",8,283287.421052077,41.4070011167336
36364.7510475082,259101.615311167,295466.366358675,43.6448143075267,751,1.01759413861686,1.03876086950828,88.1123712232676,0.008,0.072,"strategy",9,295466.366358675,43.6448143075267
35723.7988023286,253529.072463787,289252.871266115,42.5082893926495,751,1.02110598931056,0.614987407222944,101.985800648699,0.011,0.061,"strategy",10,289252.871266115,42.5082893926495
36193.445010847,257612.872149242,293806.317160089,43.3422292714858,751,0.727037234815296,0.565669786667795,114.829128333565,0.003,0.069,"strategy",11,293806.317160089,43.3422292714858
36019.5478931708,256101.148673684,292120.696566854,43.0341927288194,751,0.778189348794298,0.837690410943908,102.62219607107,0.01,0.066,"strategy",12,292120.696566854,43.0341927288194
35902.1476553336,255080.301051105,290982.448706438,42.8257352816661,751,0.994620728116502,1.13411580030442,90.509044403853,0.007,0.064,"strategy",13,290982.448706438,42.8257352816661
35843.0001349712,254565.906589859,290408.90672483,42.7205602135663,751,0.864624320709651,0.555105503275615,118.633578629558,0.009,0.063,"strategy",14,290408.90672483,42.7205602135663
36019.5478931708,256101.148673684,292120.696566854,43.0341927288194,751,0.81107192407027,0.71177018442489,110.581285237409,0.007,0.066,"strategy",15,292120.696566854,43.0341927288194
35481.7051167444,251422.627625507,286904.332742251,42.0759041265736,751,0.871149600034488,1.20124364555333,90.0912849898618,0.009,0.057,"strategy",16,286904.332742251,42.0759041265736
36135.77010669,257111.543931667,293247.314038357,43.2401631801533,751,0.891603348042797,0.612849898437132,111.29687171367,0.005,0.068,"strategy",17,293247.314038357,43.2401631801533
35902.1476553336,255080.301051105,290982.448706438,42.8257352816661,751,0.805012206170281,0.713009822321258,101.454650189911,0.004,0.064,"strategy",18,290982.448706438,42.8257352816661
35663.7403229017,253006.590580294,288670.330903195,42.4011822475203,751,0.911500652817656,0.930422880680783,107.762866709383,0.006,0.06,"strategy",19,288670.330903195,42.4011822475203
35542.6958873872,251953.389947874,287496.085835261,42.1849955110457,751,0.949251317511057,0.993604229961005,105.056905285655,0.007,0.058,"strategy",20,287496.085835261,42.1849955110457
35663.7403229017,253006.590580294,288670.330903195,42.4011822475203,751,0.952127557555255,0.757829118405004,114.910784491059,0.01,0.06,"strategy",21,288670.330903195,42.4011822475203
36307.933330829,258607.888411407,294915.821742236,43.5445496342101,751,0.981852219273761,0.892415294991878,107.448787816014,0.006,0.071,"strategy",22,294915.821742236,43.5445496342101
34982.2057356101,247073.671381628,282055.877117238,41.178414517185,751,0.80803846871023,0.840900499664103,122.223561905455,0.007,0.049,"strategy",23,282055.877117238,41.178414517185
36307.933330829,258607.888411407,294915.821742236,43.5445496342101,751,0.940473333799682,0.72616170296121,107.613349235999,0.013,0.071,"strategy",24,294915.821742236,43.5445496342101
36135.77010669,257111.543931667,293247.314038357,43.2401631801533,751,0.773363151997825,0.822241651207376,90.3485795546568,0.006,0.068,"strategy",25,293247.314038357,43.2401631801533
35663.7403229017,253006.590580294,288670.330903195,42.4011822475203,751,0.898717930232383,0.670666346523315,94.7227915181654,0.008,0.06,"strategy",26,288670.330903195,42.4011822475203
36863.6919019724,263435.103930219,300298.795832192,44.5212340596453,751,0.9100233669487,0.859892914195824,105.538636367854,0.006,0.081,"strategy",27,300298.795832192,44.5212340596453
35663.7403229017,253006.590580294,288670.330903195,42.4011822475203,751,0.798199417168668,0.858226621801695,129.067495206462,0.008,0.06,"strategy",28,288670.330903195,42.4011822475203
36589.2281360615,261051.758842526,297640.986978587,44.0400216154728,751,0.861209204943524,0.705464501731244,111.686784208878,0.003,0.076,"strategy",29,297640.986978587,44.0400216154728
35109.0450643171,248178.37598776,283287.421052077,41.4070011167336,751,0.827000817457984,1.08549443468547,116.902951392456,0.008,0.051,"strategy",30,283287.421052077,41.4070011167336
35960.9961499774,255592.04155754,291553.037707517,42.9302776083001,751,0.820567868043041,0.619910013575012,101.415778775301,0.004,0.065,"strategy",31,291553.037707517,42.9302776083001
35783.5512911453,254048.837393637,289832.388684782,42.6147468050452,751,0.898664541821239,0.67843406827418,117.707712914404,0.004,0.062,"strategy",32,289832.388684782,42.6147468050452
35481.7051167444,251422.627625507,286904.332742251,42.0759041265736,751,0.761686337638836,0.93370008747427,129.12722250037,0.004,0.057,"strategy",33,286904.332742251,42.0759041265736
35603.3734828386,252481.370298848,288084.743781687,42.2934195744702,751,0.82687684089686,0.855602568525553,92.9878939829473,0.009,0.059,"strategy",34,288084.743781687,42.2934195744702
35960.9961499774,255592.04155754,291553.037707517,42.9302776083001,751,0.927164111076605,0.825769284559613,92.3421864678495,0.007,0.065,"strategy",35,291553.037707517,42.9302776083001
35960.9961499774,255592.04155754,291553.037707517,42.9302776083001,751,0.743916174123562,1.08161506341386,99.3128599604603,0.004,0.065,"strategy",36,291553.037707517,42.9302776083001
36307.933330829,258607.888411407,294915.821742236,43.5445496342101,751,1.03414148859593,0.691979333129833,105.472350986113,0.006,0.071,"strategy",37,294915.821742236,43.5445496342101
35960.9961499774,255592.04155754,291553.037707517,42.9302776083001,751,0.883099549054918,0.76509914945979,99.4505503744246,0.004,0.065,"strategy",38,291553.037707517,42.9302776083001
35171.967147018,248726.303366615,283898.270513633,41.5202249160888,751,0.928807427230639,1.03977030036741,110.607140312487,0.009,0.052,"strategy",39,283898.270513633,41.5202249160888
35843.0001349712,254565.906589859,290408.90672483,42.7205602135663,751,0.850232551447411,1.29550042727107,107.781022638708,0.011,0.063,"strategy",40,290408.90672483,42.7205602135663
35843.0001349712,254565.906589859,290408.90672483,42.7205602135663,751,0.80261743336144,0.957124953489792,106.449525597057,0.007,0.063,"strategy",41,290408.90672483,42.7205602135663
36699.8192620018,262012.232619086,298712.051881088,44.2341838740205,751,0.826680056160866,0.9782567048907,113.213444993523,0.009,0.078,"strategy",42,298712.051881088,44.2341838740205
36193.445010847,257612.872149242,293806.317160089,43.3422292714858,751,0.83339229192695,0.899452300970642,104.447719855351,0.008,0.069,"strategy",43,293806.317160089,43.3422292714858
36019.5478931708,256101.148673684,292120.696566854,43.0341927288194,751,0.888532619461674,0.97504890044136,89.5904779169846,0.008,0.066,"strategy",44,292120.696566854,43.0341927288194
35420.3987257267,250889.061196526,286309.459922253,41.9661394211918,751,0.959530117028331,0.776327703095406,105.743348448385,0.01,0.056,"strategy",45,286309.459922253,41.9661394211918
35783.5512911453,254048.837393637,289832.388684782,42.6147468050452,751,0.830644665361652,0.819496348941189,119.277602962981,0.008,0.062,"strategy",46,289832.388684782,42.6147468050452
36193.445010847,257612.872149242,293806.317160089,43.3422292714858,751,0.873395757072146,0.787996063174503,105.567222377921,0.007,0.069,"strategy",47,293806.317160089,43.3422292714858
35109.0450643171,248178.37598776,283287.421052077,41.4070011167336,751,0.914387215289784,0.96174815423165,120.457303285358,0.003,0.051,"strategy",48,283287.421052077,41.4070011167336
35843.0001349712,254565.906589859,290408.90672483,42.7205602135663,751,0.876195568702347,0.879513697832991,101.399168565986,0.007,0.063,"strategy",49,290408.90672483,42.7205602135663
35420.3987257267,250889.061196526,286309.459922253,41.9661394211918,751,0.930191875528121,0.846082496470652,97.4663129683258,0.006,0.056,"strategy",50,286309.459922253,41.9661394211918
36917.7868782658,263904.707956423,300822.494834688,44.6158180374666,751,0.843162055143973,0.846497815641997,121.880245379917,0.007,0.082,"strategy",51,300822.494834688,44.6158180374666
35960.9961499774,255592.04155754,291553.037707517,42.9302776083001,751,0.925758440938851,0.976962844928957,105.864331564683,0.008,0.065,"strategy",52,291553.037707517,42.9302776083001
36019.5478931708,256101.148673684,292120.696566854,43.0341927288194,751,0.805752720828697,0.706501028215302,95.1826967603475,0.009,0.066,"strategy",53,292120.696566854,43.0341927288194
35783.5512911453,254048.837393637,289832.388684782,42.6147468050452,751,0.783034737902357,0.915908517589072,100.490600663258,0.003,0.062,"strategy",54,289832.388684782,42.6147468050452
36754.7100399844,262488.883815965,299243.59385595,44.3304216316444,751,0.894204144700447,0.750185572235041,124.423497006073,0.002,0.079,"strategy",55,299243.59385595,44.3304216316444
36533.5237785729,260567.900079566,297101.423858139,43.9420874941998,751,0.921280732210568,0.932292766096182,93.4549087598213,0.008,0.075,"strategy",56,297101.423858139,43.9420874941998
36589.2281360615,261051.758842526,297640.986978587,44.0400216154728,751,0.946875768374571,0.901522638852341,107.792865227407,0.009,0.076,"strategy",57,297640.986978587,44.0400216154728
36754.7100399844,262488.883815965,299243.59385595,44.3304216316444,751,0.923090851512327,1.03130376755189,97.8699953441457,0.008,0.079,"strategy",58,299243.59385595,44.3304216316444
35603.3734828386,252481.370298848,288084.743781687,42.2934195744702,751,0.897837043113973,0.842502661087361,124.577324516813,0.005,0.059,"strategy",59,288084.743781687,42.2934195744702
35663.7403229017,253006.590580294,288670.330903195,42.4011822475203,751,0.851314127040533,1.00100781597939,103.963569827991,0.008,0.06,"strategy",60,288670.330903195,42.4011822475203
36077.8051360049,256607.642751204,292685.447887209,43.1374861158491,751,0.865902245035164,0.640915934818923,91.2043722475147,0.009,0.067,"strategy",61,292685.447887209,43.1374861158491
35723.7988023286,253529.072463787,289252.871266115,42.5082893926495,751,0.895823693084233,0.622153941748175,100.217033887023,0.005,0.061,"strategy",62,289252.871266115,42.5082893926495
36307.933330829,258607.888411407,294915.821742236,43.5445496342101,751,0.997158416129298,0.632210075630668,105.701534748149,0.006,0.071,"strategy",63,294915.821742236,43.5445496342101
36421.2872999201,259592.846963514,296014.134263434,43.7444888133297,751,0.910855869222582,0.986116392392725,92.7033799626964,0.005,0.073,"strategy",64,296014.134263434,43.7444888133297
35234.5609908121,249271.31235154,284505.873342352,41.6327443223323,751,0.81311120386297,0.78414745917539,106.582119182094,0.008,0.053,"strategy",65,284505.873342352,41.6327443223323
35723.7988023286,253529.072463787,289252.871266115,42.5082893926495,751,0.856114241355787,0.79782084311315,114.315957203194,0.008,0.061,"strategy",66,289252.871266115,42.5082893926495
36077.8051360049,256607.642751204,292685.447887209,43.1374861158491,751,0.879146472975744,0.730707740537743,116.190873315214,0.006,0.067,"strategy",67,292685.447887209,43.1374861158491
36193.445010847,257612.872149242,293806.317160089,43.3422292714858,751,0.857951533826237,0.679350970741726,109.722001440128,0.007,0.069,"strategy",68,293806.317160089,43.3422292714858
36135.77010669,257111.543931667,293247.314038357,43.2401631801533,751,0.933497916691172,1.0363167446756,124.064553315637,0.008,0.068,"strategy",69,293247.314038357,43.2401631801533
35481.7051167444,251422.627625507,286904.332742251,42.0759041265736,751,0.861943502016961,0.934161565835142,102.561479887678,0.005,0.057,"strategy",70,286904.332742251,42.0759041265736
36364.7510475082,259101.615311167,295466.366358675,43.6448143075267,751,0.959277965947408,0.896230001256521,83.1619985617889,0.008,0.072,"strategy",71,295466.366358675,43.6448143075267
