"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv","rrr_pxlvd","rrr_rmsvr","cost_A_pxlvd_drugs","prob_AH_pxlvd","prob_AH_syntc",".strategy_names",".index",".cost",".effect"
52439.1957102678,370857.018909974,423296.214620241,63.5786329744828,1134,0.91871378804059,0.92674756390396,108.787587330496,0.005,0.082,"strategy",1,423296.214620241,63.5786329744828
49784.2301701511,348255.643878649,398039.8740488,58.9356591386274,1134,0.777551014051978,0.885807034367902,111.667968703,0.008,0.051,"strategy",2,398039.8740488,58.9356591386274
51460.2147836242,362531.174476891,413991.389260515,61.8820345457023,1134,0.847996224849318,0.700000970625763,114.904087624732,0.003,0.07,"strategy",3,413991.389260515,61.8820345457023
51034.7767303378,358910.048023936,409944.824754274,61.1391255685668,1134,0.818821445904757,1.34218042966716,96.7205210900383,0.005,0.065,"strategy",4,409944.824754274,61.1391255685668
50861.5747530723,357435.323595668,408296.898348741,60.8357010212101,1134,0.969354382886476,0.841081479062072,102.676717776442,0.005,0.063,"strategy",5,408296.898348741,60.8357010212101
50686.603385843,355945.233042742,406631.836428585,60.5286032262247,1134,0.982874723734377,0.826483500644672,107.944351407732,0.008,0.061,"strategy",6,406631.836428585,60.5286032262247
50150.7971287575,351380.32101397,401531.118142727,59.5846050499405,1134,0.892215690492465,0.787906490634306,131.677249488264,0.009,0.055,"strategy",7,401531.118142727,59.5846050499405
51206.2360623764,360369.643140924,411575.879203301,61.438941119857,1134,0.827849817654849,1.25420389819358,107.929626409602,0.004,0.067,"strategy",8,411575.879203301,61.438941119857
50861.5747530723,357435.323595668,408296.898348741,60.8357010212101,1134,0.890997296700094,1.04174170674768,106.859282208583,0.005,0.063,"strategy",9,408296.898348741,60.8357010212101
51544.0310922718,363244.3685579,414788.399650172,62.0279949793243,1134,0.937276865380731,0.95539125279007,111.138842258422,0.008,0.071,"strategy",10,414788.399650172,62.0279949793243
51375.9789557345,361814.340907938,413190.319863673,61.7352104663395,1134,0.803229624694949,0.817479040193283,102.625509900917,0.006,0.069,"strategy",11,413190.319863673,61.7352104663395
