"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv","rrr_pxlvd","rrr_rmsvr","cost_A_pxlvd_drugs","prob_AH_pxlvd","prob_AH_syntc",".strategy_names",".index",".cost",".effect"
47149.8106960756,331007.790850833,378157.601546908,51.0024444006163,1452,0.911620994899288,1.04295345159664,103.114389182016,0.014,0.074,"strategy",1,378157.601546908,51.0024444006163
46653.2466239832,326666.786342863,373320.032966846,50.1585761665783,1452,0.919580926912329,0.702813117791132,100.052614912917,0.007,0.07,"strategy",2,373320.032966846,50.1585761665783
46401.242634385,324463.024405502,370864.267039887,49.7289565086788,1452,0.851833776203115,0.689413342555954,87.4445782019419,0.006,0.068,"strategy",3,370864.267039887,49.7289565086788
45102.4607613988,313097.572062329,358200.032823728,47.5003190371101,1452,1.04901022081031,1.03583172753891,90.1128216548554,0.002,0.058,"strategy",4,358200.032823728,47.5003190371101
47149.8106960756,331007.790850833,378157.601546908,51.0024444006163,1452,0.863892234555208,1.03655028965285,111.532749636436,0.012,0.074,"strategy",5,378157.601546908,51.0024444006163
45760.0716795597,318853.832598542,364613.904278102,48.6317630714822,1452,0.875712191816024,0.819549324999605,79.2879830044485,0.013,0.063,"strategy",6,364613.904278102,48.6317630714822
46018.4777114179,321114.837331094,367133.315042512,49.0746662268119,1452,0.764970066774129,1.07955031100167,105.838505870724,0.005,0.065,"strategy",7,367133.315042512,49.0746662268119
46146.7069846411,322236.63089647,368383.337881111,49.2940931450285,1452,0.92233744260036,0.648939071718636,110.306495880522,0.007,0.066,"strategy",8,368383.337881111,49.2940931450285
46401.242634385,324463.024405502,370864.267039887,49.7289565086788,1452,0.825335840705859,0.751495666580623,108.855416394217,0.006,0.068,"strategy",9,370864.267039887,49.7289565086788
45235.328739292,314260.868522045,359496.197261337,47.7294213911818,1452,0.845553208528994,1.0156650372752,96.7912760861113,0.007,0.059,"strategy",10,359496.197261337,47.7294213911818
46653.2466239832,326666.786342863,373320.032966846,50.1585761665783,1452,0.878765848572775,0.737312077299253,132.737801081326,0.007,0.07,"strategy",11,373320.032966846,50.1585761665783
47756.9353790923,336312.752502576,384069.687881668,52.0293541413717,1452,0.872433574609327,0.681515194466584,104.612880285886,0.011,0.079,"strategy",12,384069.687881668,52.0293541413717
43310.985321717,297399.717917382,340710.703239099,44.386822153457,1452,0.93511479317392,0.851330656525404,96.9818042042492,0.007,0.045,"strategy",13,340710.703239099,44.386822153457
46274.2936698301,323352.678477595,369626.972147425,49.5121860268494,1452,0.939880312173482,0.689686895346579,110.317598755686,0.006,0.067,"strategy",14,369626.972147425,49.5121860268494
46527.5586961375,325567.712553457,372095.271249594,49.9444160962838,1452,1.00290160777293,1.27656848491999,107.166556167766,0.009,0.069,"strategy",15,372095.271249594,49.9444160962838
45760.0716795597,318853.832598542,364613.904278102,48.6317630714822,1452,0.887152485646233,0.900934181751274,103.408627081487,0.008,0.063,"strategy",16,364613.904278102,48.6317630714822
43453.1708882916,298646.502076994,342099.672965285,44.6355917262462,1452,0.877211646402608,0.787638296578749,108.291066176588,0.009,0.046,"strategy",17,342099.672965285,44.6355917262462
44834.6692891422,310752.576855108,355587.246144251,47.0378052682894,1452,0.920015595740585,0.73909791924365,110.298187417389,0.005,0.056,"strategy",18,355587.246144251,47.0378052682894
43735.2937915461,301119.90916761,344855.202959156,45.1283538830471,1452,0.944051819103735,1.75491254306174,105.398009753557,0.004,0.048,"strategy",19,344855.202959156,45.1283538830471
46653.2466239832,326666.786342863,373320.032966846,50.1585761665783,1452,0.881752478119241,0.860978191755843,136.122343944869,0.001,0.07,"strategy",20,373320.032966846,50.1585761665783
46527.5586961375,325567.712553457,372095.271249594,49.9444160962838,1452,0.85943925212262,0.732933526694991,105.578052412904,0.009,0.069,"strategy",21,372095.271249594,49.9444160962838
45499.0356190186,316569.300246111,362068.33586513,48.1833807872519,1452,0.866539091160769,0.614069286690487,131.006197412155,0.004,0.061,"strategy",22,362068.33586513,48.1833807872519
46274.2936698301,323352.678477595,369626.972147425,49.5121860268494,1452,1.06944810529675,0.94305924808812,106.513904386508,0.008,0.067,"strategy",23,369626.972147425,49.5121860268494
46018.4777114179,321114.837331094,367133.315042512,49.0746662268119,1452,0.933141254596816,0.670650199388627,118.545605694334,0.013,0.065,"strategy",24,367133.315042512,49.0746662268119
46146.7069846411,322236.63089647,368383.337881111,49.2940931450285,1452,0.875248229748472,0.853728060340117,104.302290659336,0.01,0.066,"strategy",25,368383.337881111,49.2940931450285
44564.1012207812,308382.717763821,352946.818984602,46.5694593498638,1452,0.871264486875371,0.679513156819564,104.017452456,0.003,0.054,"strategy",26,352946.818984602,46.5694593498638
45889.600932549,319987.252986668,365876.853919217,48.8538935033454,1452,0.946967242605543,1.04007686875467,111.848741723337,0.011,0.064,"strategy",27,365876.853919217,48.8538935033454
45889.600932549,319987.252986668,365876.853919217,48.8538935033454,1452,0.799505989174166,0.735662503293541,101.933627773322,0.005,0.064,"strategy",28,365876.853919217,48.8538935033454
46401.242634385,324463.024405502,370864.267039887,49.7289565086788,1452,0.901608916376686,0.945926975081402,103.172814381873,0.007,0.068,"strategy",29,370864.267039887,49.7289565086788
45235.328739292,314260.868522045,359496.197261337,47.7294213911818,1452,0.825212001120347,0.947513490244435,98.5662900659898,0.005,0.059,"strategy",30,359496.197261337,47.7294213911818
44564.1012207812,308382.717763821,352946.818984602,46.5694593498638,1452,0.901134662785757,0.866136771822816,84.5201208547656,0.006,0.054,"strategy",31,352946.818984602,46.5694593498638
46018.4777114179,321114.837331094,367133.315042512,49.0746662268119,1452,0.877549335621596,0.904424286211357,110.683177894441,0.007,0.065,"strategy",32,367133.315042512,49.0746662268119
