"cost_drugs","cost_items","cost_total","count_deaths",".n_indiv","rrr_pxlvd","rrr_rmsvr","cost_A_pxlvd_drugs","prob_AH_pxlvd","prob_AH_syntc",".strategy_names",".index",".cost",".effect"
70863.8475729668,491978.494219869,562842.341792836,83.9237207705191,1774,0.920117042370923,0.923997897669201,82.1870677444625,0.01,0.06,"strategy",1,562842.341792836,83.9237207705191
74213.2916498605,520389.95358536,594603.245235221,89.9516938971484,1774,0.877844055272183,0.789012112695817,84.2025535761289,0.007,0.082,"strategy",2,594603.245235221,89.9516938971484
69213.5530399992,477957.165966637,547170.719006636,80.9100867862591,1774,0.87757908664176,0.700250674891872,109.77659830395,0.007,0.05,"strategy",3,547170.719006636,80.9100867862591
71969.7235159433,501365.882394331,573335.605910274,85.9270773243405,1774,0.830624486904749,0.719822456311664,122.235146122691,0.006,0.067,"strategy",4,573335.605910274,85.9270773243405
70377.6897244634,487849.534240782,558227.223965246,83.0389280843393,1774,0.903159845409018,0.949699749941487,117.46405445886,0.009,0.057,"strategy",5,558227.223965246,83.0389280843393
73186.9099562762,511690.327520336,584877.237476612,88.1171296963673,1774,0.836575052680395,0.796841011160219,107.358692147151,0.011,0.075,"strategy",6,584877.237476612,88.1171296963673
71657.7467953532,498718.307403201,570376.054198554,85.3632231411211,1774,0.871921209939396,0.916011185966881,104.031756697142,0.006,0.065,"strategy",7,570376.054198554,85.3632231411211
70213.96253098,486458.698120628,556672.660651608,82.7403873638668,1774,0.860439998525491,0.868756741445375,110.404981254108,0.004,0.056,"strategy",8,556672.660651608,82.7403873638668
73631.0865847019,515455.890658579,589086.977243281,88.9124228483633,1774,0.957057274212382,0.848469097781211,118.765314297067,0.009,0.078,"strategy",9,589086.977243281,88.9124228483633
74213.2916498605,520389.95358536,594603.245235221,89.9516938971484,1774,0.887437977282101,0.788688248179557,77.287547649031,0.005,0.082,"strategy",10,594603.245235221,89.9516938971484
69717.6652953217,482241.828731024,551959.494026346,81.8337071473012,1774,0.876058517312977,0.943215654743458,127.608143449046,0.004,0.053,"strategy",11,551959.494026346,81.8337071473012
72124.5395888905,502679.521520125,574804.061109015,86.206503602977,1774,0.936920038643446,1.03809896040947,121.513916735025,0.009,0.068,"strategy",12,574804.061109015,86.206503602977
