"S","R","D","A","H","I"
0,2781.99999462,0,1297.00000506,335.00000032,0
0,2945.199995158,2.39294173221545,1157.96160451757,239.937958526777,68.50750006544
0,3091.84070146898,5.20825500182681,1033.82812051328,172.398860438288,110.724062577622
0,3223.5358058219,8.04894582410705,923.001745994261,124.506279080245,134.90722327949
0,3341.7773306573,10.7094983374649,824.055958823676,90.5791771581111,146.878035023451
0,3447.92864775782,13.1181998150477,735.717160037778,66.522319139414,150.713673249939
0,3543.22396300053,15.2256255811843,656.848280481728,49.4560107475978,149.246120188956
0,3628.77900414236,17.0507654138027,586.434144814087,37.3008232618043,144.435262367944
0,3705.59602718675,18.5932953832848,523.568404490017,28.6225184517642,137.619754488188
0,3774.57709492974,19.895616505584,467.441871528687,22.374332973231,129.711084062755
0,3836.52982378621,20.983814869615,417.332102900812,17.8387316938577,121.315526749506
0,3892.17845992063,21.9260872916884,372.594101469845,14.4693566118904,112.831994705949
0,3942.1680051994,22.740668997258,332.647796534448,11.9370277109376,104.50650155796
0,3987.07713777973,23.4508512237056,296.984187625899,9.99203267289438,96.4957906977706
0,4027.42433887939,24.0683090969796,265.144121255832,8.47474065914326,88.8884901086579
0,4063.67507408175,24.614315142417,236.717670386828,7.26122092307712,81.7317194659274
0,4096.24613515933,25.099872948853,211.338856799694,6.27259298577744,75.042542106342
0,4125.51153434851,25.5297033564753,188.68093928271,5.45763923038457,68.8201837819157
0,4151.80741057802,25.9117424747651,168.452206980317,4.7751662913257,63.0534736755768
0,4175.43549527274,26.2509814268842,150.392223742442,4.19736542279638,57.7239341351396
0,4196.66684760278,26.5538817579113,134.268475122084,3.70154692296756,52.8092485942616
0,4215.74477466671,26.8257666935705,119.873374852705,3.27139143521333,48.284692351804
0,4232.88772053068,27.071081409562,107.021592265136,2.89492964646165,44.1246761481615
0,4248.29184033666,27.2916181568246,95.547666235631,2.56515305608759,40.3037222148018
0,4262.13349448731,27.4896503128973,85.3038749457066,2.27551264404736,36.7974676100418
0,4274.57118000729,27.6666809193663,76.1583340278294,2.0211583579949,33.5826466875228
0,4285.74739391462,27.8256355148955,67.9932986114175,1.79634316591288,30.6373287931529
0,4295.79009097167,27.9670725336178,60.7036474087267,1.59858776755907,27.9406013184268
