"S","R","D","A","H","I"
0,155548.0011707,0,89799.00018636,510.99864293999,0
0,164579.00105363,0.571966520846208,75027.0646557038,6225.81239199837,25.5499321469995
0,172706.843751615,16.3919694821136,62685.1125198405,10115.3662005302,334.285558532218
0,180020.320179505,50.7556762925341,52373.4115103267,12606.88732117,806.625312705508
0,186599.012593925,98.9805743201548,43757.985316878,14045.7143673829,1356.30714749346
0,192515.013277101,160.755196397154,36559.7967322516,14699.4726431371,1922.96215111326
0,197833.236429751,229.652026761429,30545.7101697962,14783.7618055325,2465.63956815879
0,202612.7475841,301.105138662393,25520.9408468647,14464.9427287535,2958.26370161954
0,206907.162311824,375.253585642015,21322.7460775555,13867.1535570837,3385.68446789526
0,210764.720722077,454.510017258367,17815.1543477976,13083.1412139071,3740.47369895992
0,214228.597648144,533.157947379631,14884.5614575849,12191.0995571327,4020.58338975928
0,217338.222088591,610.070635498495,12436.0510978122,11245.5761494582,4228.08002863999
0,220129.192816182,686.042188508275,10390.3206922221,10284.8934698385,4367.5508332489
0,222633.469315713,757.056151373734,8681.11293835155,9341.32117114562,4445.04042341593
0,224880.216769004,824.341010224742,7253.06985999272,8432.76992114644,4467.60243963162
0,226895.560991082,890.128971379612,6059.93986802391,7569.88947778914,4442.48069172578
0,228702.791994835,952.605026741871,5063.07975973398,6762.79612224605,4376.72709644266
0,230323.052292678,1009.44295614407,4230.20313925774,6018.10741900979,4277.1941929107
0,231775.602767795,1060.02214830563,3534.33472284984,5337.66021647889,4150.38014457012
0,233077.840276185,1106.50114278933,2952.93666094104,4718.49677914716,4002.22514093705
0,234245.206134288,1149.02192888832,2467.17858021624,4158.6658908068,3837.9274658007
0,235291.58332797,1189.66078107401,2061.32770377067,3653.36017342404,3662.06801376097
0,236229.258917066,1226.47622693823,1722.2392965004,3201.49633843942,3478.52922105608
0,237069.485402665,1258.73817471707,1438.93093222608,2800.09437451894,3290.75111587244
0,237822.463044927,1287.38341549189,1202.22679387489,2444.24602269487,3101.68072301114
0,238497.278398885,1313.14007996896,1004.46048628247,2129.39608301849,2913.72495184477
0,239102.036551,1335.90667117851,839.226736289004,1852.00778072138,2728.82226081122
0,239644.042228782,1355.99328761711,701.173938169463,1608.25012166522,2548.54042376617
