"S","R","D","A","H","I"
0,60.761685,0,28.995961,10.242354,0
0,64.6855165,0.382849979183319,23.1967688,10.7106293208167,1.0242354
0,68.1786798520817,1.05094798780574,18.55741504,10.2200823280309,1.99287479208167
0,71.2557170680929,1.91608206132832,14.845932032,9.16667329290216,2.81559554567659
0,73.9385371551508,2.91422741124817,11.8767456256,7.81978648760187,3.45070332039915
0,76.2532606985109,3.97688589310465,9.50139650048,6.38084527078502,3.88761163711942
0,78.2302460393494,5.00421258672548,7.601117200384,5.02748917305519,4.13693500048598
0,79.9068001767419,5.93671448468002,6.0808937603072,3.84960116052801,4.2259904177429
0,81.3224487105997,6.73468334935982,4.86471500824576,2.88980143977333,4.18835149202141
0,82.5167355046037,7.41733526677226,3.89177200659661,2.1156607352308,4.05849648679661
0,83.5233284274661,7.96154304320871,3.11341760527729,1.53749801240785,3.86421291164003
0,84.3748412803986,8.39578930536055,2.49073408422183,1.10709390830217,3.63154142171681
0,85.0977782218227,8.7339263613493,1.99258726737746,0.796611479075167,3.37909667037534
0,85.7146077635055,8.99194120688898,1.59406981390197,0.5785330644582,3.12084815124533
0,86.2439528664661,9.1901400125719,1.27525585112158,0.424034627273842,2.86661664256661
0,86.7005435785623,9.34491095832363,1.02020468089726,0.3119823411795,2.62235844103734
0,87.0959981248737,9.46395675067346,0.816088059028139,0.232830778674803,2.39112628674991
0,87.440002637319,9.55611741121159,0.652809904285651,0.175950701176458,2.17511934600733
0,87.7403906324659,9.62752523944368,0.522199493570518,0.13484351807356,1.97504111644633
0,88.003599045275,9.68379709002923,0.417720854562867,0.104008175444271,1.79087483468868
0,88.2348594317445,9.72807818483017,0.334145694289473,0.0808613795904425,1.62205530954538
0,88.4385656700871,9.76327440660806,0.267291766241922,0.0630525755566952,1.46781558150626
0,88.6183816624176,9.79117802142195,0.213813583480843,0.0493963442648121,1.32723038841485
0,88.7774256940336,9.8133612375463,0.171035004645606,0.0388295427097618,1.19934852106473
0,88.9183470008756,9.83103901761542,0.13681531518199,0.030591018890223,1.08320764743675
0,89.0434083990265,9.84518905392182,0.109442102259319,0.0240948198864884,0.977865624905863
0,89.1545486537317,9.85644020946055,0.0875455626514232,0.0190495744442992,0.882415999712049
0,89.2534497674124,9.86541291020685,0.0700299553986471,0.0150934733892883,0.796013893592757
