"S","R","D","A","H","I"
0,199.00000029,0,51.00000046,56.99999925,0
0,209.800000261,1.67730945797083,42.61050038433,50.0621899341992,2.8499999625
0,219.352269289103,4.09985745964733,35.6010730711077,42.8786907171821,5.06810946295996
0,227.707056614228,7.01715897570898,29.7446965509105,35.8258548066296,6.70523305252307
0,234.934635055234,10.1821766309189,24.8516939682857,29.2054918579589,7.82600248760224
0,241.122953886619,13.3974991092828,20.7635903105027,23.2122798618557,8.50367683173996
0,246.370908587029,16.446237119747,17.347979704425,18.0209514471405,8.81392314165875
0,250.789194016351,19.2076017434454,14.4942370430471,13.6753887973065,8.8335783998499
0,254.489514440372,21.5588490096362,12.1099350494659,10.2077115007962,8.63398999973023
0,257.584678095371,23.4923052471978,10.1178507338287,7.52418934880572,8.28097657479702
0,260.176979761114,25.0172094493914,8.4534642881139,5.52325811662324,7.82908838475761
0,262.357560840063,26.2345763635256,7.06286941271916,4.02265093157891,7.32234245211301
0,264.198347119705,27.1747959617959,5.90069861643778,2.93525840498873,6.79089989707317
0,265.761032811555,27.9005127002081,4.92975901541211,2.15043876286743,6.25825670995791
0,267.094878260378,28.4531238955811,4.11858417617477,1.59375201377814,5.73966165408787
0,268.240078044782,28.8805242373424,3.4408853583321,1.19339645249625,5.24511590704698
0,269.22801781657,29.2130039637469,2.87469954303098,0.904248698809483,4.78002997784289
0,270.083915638538,29.471329995241,2.40167765040224,0.696059812106959,4.34701690371166
0,270.82839107516,29.6745891901752,2.0064898783683,0.543614006798473,3.94691584949783
0,271.478093048627,29.8357690111087,1.67632889089847,0.430587814147504,3.57922123521869
0,272.046706842653,29.965522829251,1.400494754923,0.34461368418503,3.24266188898782
0,272.545483875463,30.0712890081419,1.17004817444599,0.277703504167138,2.93547543778229
0,272.983806587102,30.158369600633,0.977520783788778,0.224626606192895,2.65567642228303
0,273.369588968329,30.2299721943519,0.816673111080636,0.182549238107329,2.40121648813137
0,273.709632852061,30.2889753693122,0.682292368022161,0.148988886456971,2.17011052414802
0,274.009772029924,30.3375227013048,0.570023512645469,0.122233859120076,1.96044789700623
0,274.275042556801,30.3778066896564,0.476228110114411,0.100499102382468,1.77042354104619
0,274.509757632155,30.4109720177057,0.397866417493201,0.0830802041317228,1.5983237285145
