"S","R","D","A","H","I"
0,14985.999894,0,12496.0000032,190.000102800001,0
0,16254.5999046,2.48408364456037,11156.428802857,219.63218787588,38.8550210226001
0,17396.0915057755,8.28144442811815,9960.45963519069,227.283113264687,79.8843013409576
0,18422.8542107552,15.8165578140761,8892.69836229825,222.255601263005,118.37526786949
0,19346.1871338983,23.874017061807,7939.40109785988,210.548739639236,151.989011540826
0,20176.3810188023,32.3279103330328,7088.2973001693,195.146443052454,179.847327642967
0,20922.7101258887,40.5279530853401,6328.43182959115,178.560048951894,201.770042482897
0,21593.5863179913,48.195681421046,5650.02393745898,162.085494883392,218.10856824527
0,22196.6081180501,55.448140989605,5044.34137136338,146.158174472545,229.444195124396
0,22738.6024921461,62.4935892614605,4503.58797635322,130.926819947616,236.389122291592
0,23225.6928840054,69.022090288287,4020.80334528816,116.956935676484,239.524744741721
0,23663.421386576,75.043399845148,3589.77322667327,104.272023292208,239.489963613389
0,24056.7749079339,80.6562465187947,3204.94953677389,92.7547127581316,236.864596015307
0,24410.2317924886,85.7196819009069,2861.37894643173,82.5231040059404,232.146475172814
0,24727.8366450497,90.3476662939653,2554.63912337425,73.3687628573816,225.807802424748
0,25013.2182139153,94.6732889728668,2280.78180934853,65.095753576702,218.230934186607
0,25269.6290636265,98.6462215008831,2036.28199938637,57.7227931118893,209.719922374382
0,25500.0015351138,102.208270681045,1817.99256905215,51.2453838247395,200.552241328325
0,25706.9805545343,105.370601670228,1623.10376564976,45.5683799580981,190.976698187652
0,25892.9454389138,108.243356725195,1449.10704197211,40.5064003185691,181.197762070318
0,26060.0265593499,110.849786072907,1293.7627670727,35.9993427760513,171.361544728433
0,26210.1389248076,113.278953992262,1155.0713984425,31.9234669043128,161.587255853293
0,26344.9971369276,115.471615007028,1031.24774452947,28.3266242859691,151.956879249895
0,26466.1502617342,117.417227146773,920.697986315908,25.1805388117586,142.553985991386
0,26574.9935128461,119.16173383501,821.999162182843,22.3975835568154,133.448007579252
0,26672.777988178,120.739798321236,733.880851996842,19.9178488452557,124.683512658696
0,26760.6262095281,122.154687551487,655.208824662781,17.7219167760023,116.288361481681
0,26839.5481198201,123.423768522366,584.970438658931,15.774015684402,108.283657314206
