"S","R","D","A","H","I"
5.82076609134674e-11,243347.99983404,0,128066.99975214,819.000413819966,0
6.46234853557053e-27,256236.599850636,0.132005407927679,106999.978292913,8956.33983035208,40.9500206909983
7.17464813734306e-43,267836.326665032,3.02582323982118,89398.4818637288,14511.4936378603,484.672010139502
7.96545955566226e-59,278275.791416205,10.066323224616,74692.4315971454,18093.9311724069,1161.77949101856
8.84343660041671e-75,287670.605642262,27.7353704597942,62405.526599415,20179.8342873266,1950.29810053706
9.81818693059545e-91,296124.171540989,47.4413393740892,52139.8174738112,21158.3096409756,2764.26000484968
1.09003771904209e-106,303730.410252953,68.1028069623509,43562.8174993693,21326.9199543018,3545.74948641349
1.21018497339041e-122,310573.958946962,92.490633751898,36396.734020723,20913.2958630763,4257.52053548723
1.34357522151342e-138,316730.71398889,119.936269775189,30409.4712743141,20096.4451919282,4877.43327509232
1.49166814624004e-154,322269.048963024,146.309909000246,25407.1132496894,19017.0156711072,5394.5122071795
1.65608432105562e-170,327250.913075821,180.910799211683,21227.6431201155,17768.6212348346,5805.91177001691
1.83862294395667e-186,331731.130688318,213.240273151656,17735.6958268565,16440.1815569169,6113.75165475695
2.04128152598478e-202,335760.093592171,243.152690901368,14818.1738633386,15088.1942864619,6324.3855671271
2.26627774989028e-218,339383.168963864,270.605208321747,12380.5842628194,13753.2848402576,6446.35672473749
2.51607373812388e-234,342641.191546645,295.628898002319,10343.9781515856,12463.8161094902,6489.38529427662
2.79340299571982e-250,345570.90950218,318.306437963294,8642.39374564979,11238.752743883,6463.63757032347
3.10130032290503e-266,348205.387908166,338.755011836817,7220.7199744904,10089.9256550214,6379.21145048527
3.4431350247666e-282,350574.373616166,357.113329244178,6032.91153868673,9023.81492771549,6245.78658818782
3.82264778138918e-298,352704.624921625,373.531890126819,5040.49759057276,8042.94692192082,6072.39867575481
4.24399158193054e-314,354620.20924045,388.165791062422,4211.33573692354,7146.98307728903,5867.30615427537
0,356342.771737298,401.169512628261,3518.57100819962,6333.56304916141,5637.92469271228
0,357891.777612306,412.693240825225,2939.76607735078,5598.95269361911,5390.81037589913
0,359284.730526993,422.880367491229,2456.17455762658,4938.53757489936,5131.67697299017
0,360537.369437544,431.865888636577,2052.13384289701,4347.19467648602,4865.43615443612
0,361663.845904926,439.775479096523,1714.55782574045,3819.56851742003,4596.25227281681
0,362676.883766524,446.725069569181,1432.51306340615,3350.27262909463,4327.60547140613
0,363587.922882915,453.387486889092,1196.86466447583,2933.46641000022,4062.35855572025
0,364407.191845934,459.717229380565,999.98042716956,2564.31447686741,3802.79602064823
