"S","R","D","A","H","I"
1.4210854715202e-14,58.233918,0,39.546199,2.219883,0
1.57772181044202e-30,62.4105262,0.0368310548861938,31.6369592,5.69369524511381,0.2219883
1.75162308040602e-46,66.1657904745114,0.192916369290924,25.30956736,7.56256680168632,0.769158994511381
1.94469227433161e-62,69.5299197901312,0.485856234354382,20.247653888,8.2880703122856,1.44849977522887
2.15904213877361e-78,72.5283421876826,0.904913679388434,16.1981231104,8.23616419359442,2.13245682893455
2.39701829360241e-94,75.1850166009755,1.42682574266281,12.95849848832,7.68683160264117,2.74282756540053
2.66122490000509e-110,77.5238323666117,2.01123622577606,10.366798790656,6.86090464783169,3.2372279691246
2.95455315769144e-126,79.5703255073729,2.62340323518625,8.29343903252481,5.91323658792075,3.59959563699531
3.28021294314799e-142,81.350952633117,3.21846573738158,6.63475122601985,4.96487067139376,3.83095973208785
3.64176793515635e-158,82.8940107960671,3.77157939245259,5.30780098081588,4.08225800464598,3.94435082601844
4.04317461195219e-174,84.2274517772152,4.26002261049967,4.2462407846527,3.30814328375129,3.9581415438812
4.48882554676921e-190,85.3787043384437,4.69268851497342,3.39699262772216,2.63847280099255,3.89314171786821
4.98359747554878e-206,86.371565053102,5.05996205642047,2.71750558524911,2.08339392435116,3.7675733808773
5.53290466281807e-222,87.2284123421498,5.36792951540485,2.17393365696291,1.63066722357188,3.59905726191065
6.1427581497165e-238,87.9687781563943,5.61916980790197,1.73909027842639,1.27083728141613,3.40212447586124
6.81983153251909e-254,88.6099833599647,5.82417131848797,1.39122690650204,0.985711309280062,3.18890710576529
7.57153399146736e-270,89.1665678921194,5.98986952419338,1.1129452733912,0.762112878932079,2.96850443136397
8.40609136905907e-286,89.6509241504881,6.12150952508184,0.890327218209245,0.589451181723571,2.74778792449725
9.33263618503219e-302,90.0736807829311,6.2257774789416,0.712238574920101,0.456420513303898,2.5318826499033
1.03613075730726e-317,90.4437349567439,6.30786102230726,0.569772300822769,0.354361258260815,2.32427046186533
0,90.7685753588388,6.37272554024238,0.455802993851169,0.275677130098938,2.12721897696879
0,91.0544452689307,6.42420804929505,0.364630518022168,0.214706801349374,1.9420093624028
0,91.3065799371081,6.46526000887013,0.291694913080206,0.167236638434911,1.76922850250671
0,91.5293959425103,6.49781805397713,0.233348329641722,0.1304544593354,1.60898321453552
0,91.7266745428615,6.5236070340622,0.186672583253482,0.101957426789491,1.46108841303333
0,91.9016463851692,6.54394405549269,0.14933320239331,0.0799391147583133,1.32513724218656
0,92.057087341103,6.56009128705783,0.119462670673817,0.0627758014047049,1.20058289976071
0,92.1953694782869,6.57279136103452,0.0955670236477842,0.0495012312215569,1.08677090580928
