"S","R","D","A","H","I"
0,416.99999924,0,183.00000268,147.99999808,0
0,450.099999316,3.08855541654602,152.89650223914,134.514943124314,7.399999904
0,479.581143842745,7.71942883779329,127.745027620801,119.568652628844,13.3857470698157
0,505.651086574692,13.5261392440722,106.73097057718,104.06619860978,18.0256049942763
0,528.533363992815,20.1114392926825,89.1737259172336,88.7551163719311,21.4263544253377
0,548.468883664265,27.1370685164139,74.5046480038487,74.1679250140715,23.7214748014005
0,565.708288446197,34.1675284851535,62.2486334072156,60.8178260894694,25.057723571964
0,580.520706753062,40.9198430217225,52.0087332117286,48.9578744942454,25.5928425192411
0,593.176651775584,47.0397014591328,43.4532965983992,38.8488981748548,25.4814519920293
0,603.955016452112,52.4069554806456,36.3052293079626,30.4570470577105,24.8757517015691
0,613.118819258836,56.9205093022529,30.3330190868027,23.7166234678102,23.9110288842977
0,620.914886402727,60.7557399794679,25.3432374470237,18.2803790015225,22.7057571692584
0,627.547823764508,63.8978660696376,21.1734422716304,14.032413456579,21.3484544376451
0,633.203254781093,66.4557969375446,17.68971539517,10.7367045920309,19.9145282941611
0,638.03734960923,68.4937651637161,14.7791760426879,8.23045275300169,18.4592564313647
0,642.184238131935,70.1275787702214,12.3475160352438,6.31642008885427,17.0242469737455
0,645.753056441719,71.4328106039339,10.3159439876916,4.86110499281696,15.6370839738381
0,648.834469737154,72.4642278314786,8.61863228631873,3.76675305269791,14.3159170923508
0,651.504599980291,73.2821504348781,7.20058412253919,2.94047275526155,13.0721927070304
0,653.825924938774,73.9309952418991,6.01585146961983,2.31566074357375,11.9115676061335
0,655.850232920707,74.4507960655723,5.026046260781,1.83712220754168,10.8358025453984
0,657.620130022079,74.8712575424416,4.1990965274126,1.46579350142891,9.84372240663814
0,659.170991265627,75.214467549142,3.508207193419,1.17401755200804,8.93231643980424
0,660.53244538415,75.4941920228472,2.9309918530357,0.944878524861683,8.09749221510561
0,661.72978164345,75.7226652553624,2.44874739971939,0.764084813007875,7.33472088846021
0,662.784536953569,75.909013339745,2.04584800241662,0.621389635635761,6.63921206863377
0,663.715181924238,76.0623996455338,1.70923879264628,0.507037415726198,6.00614222185624
0,664.53742376726,76.1877275732861,1.42801285669118,0.416153255408547,5.43068254735382
