"S","R","D","A","H","I"
0,470.00000169,0,182.00000243,20.99999588,0
0,490.300001521,0.041309351229956,152.061002030265,29.547687303505,1.049999794
0,508.565870433777,0.15680958106399,127.046967196286,34.8079686090974,2.42238417977525
0,524.993602432293,0.359351295191845,106.147741092497,37.5787609877654,3.9205441922526
0,539.758307059544,0.788210742051917,88.6864376827815,38.3596166932066,5.4074278224156
0,553.003655279385,1.22598153503173,74.0975186839639,37.8881786267852,6.78466587483437
0,564.880691597943,1.65837214348497,61.9084768604519,36.5518511794298,8.00060821869019
0,575.5267852238,2.14264080351318,51.7245324169075,34.5779015999863,9.02813995579267
0,585.059842621069,2.66385057016106,43.2158468343262,32.206238934231,9.85422104021272
0,593.587473301946,3.14931109560611,36.1068400300796,29.6772646894653,10.479110882903
0,601.213794862191,3.75382117224636,30.1672648451315,26.9500560913454,10.915063029086
0,608.017033258747,4.30277946215982,25.2047497781074,24.3043779702411,11.1710595307446
0,614.085051986656,4.797846697743,21.0585684396087,21.7893603998097,11.2691724761822
0,619.496762118217,5.24168436482782,17.5944339312931,19.4353963371082,11.2317232485545
0,624.322917469912,5.63757303759521,14.7001495495954,17.259039202343,11.0803207405545
0,628.626868419161,5.98913047457992,12.2819749486869,15.2667855309557,10.8352406266162
0,632.465268529787,6.30010676528384,10.2615900696279,13.4579787947988,10.5150558405023
0,635.88873100028,6.57423862608011,8.57355850317413,11.8270226742737,10.136449196192
0,638.942434037644,6.81514877929207,7.16320812940199,10.3650536433754,9.71415541028651
0,641.666675755951,7.02627940193875,5.98486039211536,9.06119189856883,9.26099255142663
0,644.097380240162,7.21085105523537,5.00035085761238,7.90346495577833,8.78795289121241
0,646.266557110622,7.37184042727264,4.17779314153515,6.8794784706903,8.30433084988009
0,648.202717356833,7.51197173994844,3.49054616975262,5.97689304503997,7.81787168842659
0,649.931248447155,7.63371786818951,2.91635132482831,5.18375318799196,7.33492917183593
0,651.47475181562,7.73930815994134,2.43661153189405,4.48870457849275,6.86062391405194
0,652.853345818064,7.83074068167652,2.03578893489748,3.88112781379083,6.39899675157138
0,654.08493716809,7.91642384250815,1.70090165510685,3.34458386719146,5.95315346710379
0,655.18480106703,7.99587766849282,1.42110333284177,2.87315061788246,5.52506731375298
