"S","R","D","A","H","I"
0,228077.999196,0,138915.00170328,950.999100719993,0
0,242064.5992764,0.759223997238823,124023.313520688,1660.84866281713,194.479316097238
0,254652.46342636,2.58436217752474,110728.014311271,2046.26296415799,514.674936033618
0,265981.358647507,6.06582977182262,98857.9711771024,2216.93612701873,881.668218600564
0,276177.016199779,10.9555412573612,88260.396666917,2248.76675733113,1246.86483471584
0,285352.619025675,16.5984697836649,78798.8821442235,2193.8492071993,1582.05115311847
0,293610.097276129,23.4426355755157,70351.6419783628,2086.32990925367,1872.48820067888
0,301041.143284959,31.4490617659109,62809.9459582823,1949.56784793974,2111.89384705337
0,307728.284050286,39.5355297174883,56076.7197515544,1800.06958119015,2299.39108725171
0,313745.902092286,47.0019048909844,50065.2953941878,1648.23440075544,2437.56620787992
0,319161.011692568,54.1811878968374,44698.2957279309,1499.63786955771,2530.87352204642
0,324033.892404522,60.8694747827332,39906.6384258967,1358.13758063259,2584.46211416633
0,328418.816216591,67.2103747650548,35628.6467866406,1225.5715840141,2603.75503798906
0,332364.613557456,73.1888787975435,31809.2558511127,1102.93278951313,2594.00892312104
0,335915.23331383,78.9163981091607,28399.3036238734,990.388877922778,2560.15778626437
0,339110.218342637,84.0594779760833,25354.8982753942,888.147370820258,2506.67653317314
0,341985.190560575,88.7648858472284,22636.8531802719,795.556356117182,2437.63501718857
0,344572.195015933,93.1499701137779,20210.1825193468,711.909704310909,2356.56279029568
0,346900.060517328,97.1502455479433,18043.6509532728,636.646238053368,2266.49204579769
0,348994.739441041,100.79580852568,16109.371571082,569.056182451946,2170.03699689983
0,350879.585916084,104.17630030563,14382.446938662,508.385558427168,2069.40528652127
0,352575.609694445,107.250892868503,12840.6486268374,454.061181281588,1966.4296045675
0,354101.723635714,110.094604240306,11464.1310940404,405.408510322772,1862.64215568284
0,355474.941811718,112.633611842269,10235.1762407593,361.964355204616,1759.28398047556
0,356710.584269362,114.939487847016,9137.96534774991,323.13360197353,1657.37729306735
0,357822.431893641,117.032773351165,8158.37546247112,288.43948517224,1557.7203853642
0,358822.885426942,118.932366419454,7283.79761289422,257.450372198797,1460.9342215455
0,359723.103647606,120.627872643801,6502.97450879196,229.804570452754,1367.48940050561
