"S","R","D","A","H","I"
0,158113.99876629,0,108595.00058337,642.000650340008,0
0,169037.698889661,0.552960156013565,90731.1229874056,7549.52513026036,32.1000325170004
0,178868.973704679,14.0535454678811,75805.8532559774,12255.7532080971,406.366285778318
0,187715.770979665,49.6872226417652,63335.7903953691,15271.2340847192,978.517317605342
0,195674.325159434,110.326896806874,52917.0528753309,17005.0677783475,1644.22729008077
0,202830.95995381,213.221918000341,44212.197677339,17764.5625008608,2330.05794999007
0,209261.641766629,337.643587766097,36939.2911594167,17827.1432061543,2985.2802800341
0,215036.813231189,481.876478224873,30862.7777636927,17391.4231145547,3578.1094123384
0,220220.044260248,638.235211014902,25785.8508215652,16617.0000803397,4089.8696268323
0,224869.316313122,805.886774633116,21544.0783614177,15619.9858826615,4511.73266816605
0,229036.896004346,975.644945367324,18000.0774709645,14496.8228838395,4841.55869548252
0,232770.741909375,1147.35924433057,15039.0647269909,13311.5901491775,5082.24397012624
0,236114.031794004,1313.73017820947,12565.1385794009,12118.5003678129,5239.59908057249
0,239106.355596783,1475.51551696572,10498.1732830894,10949.3914122561,5321.56419090589
0,241783.268485408,1625.29379663141,8771.22377802121,9834.33659751123,5336.8773424281
0,244177.512257204,1764.35790764176,7328.35746653672,8785.86593055657,5294.90643806085
0,246318.42524072,1893.24508921515,6122.84266329143,7811.77791599131,5204.7090907826
0,248232.358207726,2010.95317673274,5115.63504517999,6917.22649285732,5074.8270775039
0,249943.12706928,2118.40494601872,4274.11308024788,6102.14921005685,4913.20569439638
0,251472.07386775,2215.63727192115,3571.02147854711,5365.27479632189,4726.99258545958
0,252838.402753783,2302.20305628364,2983.58844532611,4704.2486778774,4522.55706672972
0,254059.442172776,2378.7325607493,2492.78814606996,4114.52332645367,4305.51379395062
0,255150.724699424,2446.49427437843,2082.72449604145,3590.36794927799,4080.68858087824
0,256126.102802044,2506.82605824078,1740.11631644264,3125.81670301862,3852.13812025432
0,256997.909916015,2560.61007113936,1453.86718238782,2715.3976870778,3623.21514337981
0,257777.1579173,2608.61043032661,1214.70603088503,2353.86210809289,3396.66351339572
0,258473.681082537,2650.69545520715,1014.88688880444,2037.04630599051,3174.6902674608
0,259096.343428763,2687.52797780729,847.937995596108,1760.11704181968,2959.07355601424
