"S","R","D","A","H","I"
0,404.00000163,0,168.00000324,108.99999513,0
0,431.700001467,2.38136071779839,140.36400270702,101.104635351682,5.4499997565
0,456.39186524852,6.0847091261862,117.274124261715,91.2890698151443,9.96023154843408
0,478.24420781105,10.6418246040186,97.9825308206631,80.602774879921,13.5286618843479
0,497.455604569543,15.8420444637988,81.864404500664,69.6320120260853,16.2059344399092
0,514.225839666209,21.4788253982825,68.3977099603048,58.8306833779817,18.0669415972225
0,528.755373159759,27.150086089984,57.1462866718346,48.7464724720226,19.2017816063993
0,541.264827234785,32.5914068613951,47.7457225143178,39.6791163201415,19.7189270693605
0,551.979203825167,37.564358399395,39.8915511607125,31.8338964362937,19.7309901784316
0,561.124847602711,42.1399965817012,33.3293909947753,25.0561788384095,19.3495859824031
0,568.89836318427,46.0801189804822,27.8467061761348,19.5073753330301,18.6674363260833
0,575.500514967795,49.467875648489,23.2659230101606,14.9896249134295,17.7760614601264
0,581.103675906166,52.2982612664444,19.4386786749892,11.411447592615,16.7479365597853
0,585.863482188905,54.5934599994755,16.2410160329535,8.65832649522847,15.6437152834375
0,589.917787970067,56.443962354768,13.5693688955326,6.55662069977717,14.5122600798552
0,593.381612937584,57.9454017488927,11.3372077122175,4.94691249444774,13.3888651068585
0,596.348911468936,59.1328743740397,9.47174878251138,3.74971777366872,12.2967476008443
0,598.900732884638,60.0698506932798,7.91323818671204,2.86214909160609,11.2540291437638
0,601.103674526847,60.8048917169287,6.61116970450672,2.20901504653413,10.2712490051839
0,603.012817902469,61.3898829382962,5.52334756398228,1.71981909151986,9.35413250373261
0,604.672547818392,61.8554513447457,4.61451901495625,1.35317446965043,8.50430735225519
0,606.119747902079,62.2308132969764,3.85523190288612,1.07303781369294,7.72116908436591
0,607.384691782173,62.5339352914027,3.2208802210715,0.858121167364003,7.00237153798859
0,608.492829074816,62.780266380304,2.69090671062442,0.691258963773034,6.34473887048297
0,609.465519529304,62.9816745821677,2.24813666708619,0.560114539539801,5.74455468190273
0,610.320800118157,63.1477322567364,1.8782213645469,0.455388721378386,5.19785753918186
0,611.073946880667,63.2840999402315,1.56917306046731,0.372162754129743,4.70061736450424
0,611.738142198577,63.3965570984124,1.31097651223361,0.305362867135332,4.2489613236413
