"S","R","D","A","H","I"
0,11982.99991889,0,7161.99993938,732.00014173,0
0,12772.399927001,3.29634404351486,6394.23354587846,557.376154093236,149.694028983785
0,13482.5302998965,7.50683508900614,5708.77170976029,429.483105656679,248.708049597473
0,14121.226586398,11.9305925387088,5096.79138247399,335.384898844792,311.666539744517
0,14695.6108685043,16.3976548581725,4550.41534627278,265.490032780902,349.086097583825
0,15212.1100161681,20.8371922269654,4062.61082115234,212.971770923488,368.470199529137
0,15676.5152953286,25.080535947548,3627.09894112481,173.129320869,375.175906730077
0,16094.055712201,29.0770389979941,3238.27393463623,142.530051990042,373.06326217478
0,16469.4424370811,32.7729345218774,2891.13096884322,118.749327964572,364.904331589265
0,16806.9208999208,36.3066952408706,2581.20172898323,99.8725398560378,352.698135999094
0,17110.2981404046,39.5597476115261,2304.49690363623,84.792951547898,337.852256799744
0,17383.012351603,42.6116526506317,2057.45483556642,72.5139704686383,321.407189711315
0,17628.1499511776,45.4508844584273,1836.8956771937,62.4079094692207,304.09557770102
0,17848.489867614,48.0547920665491,1639.98046059854,54.0264423035158,286.448437417374
0,18046.535401646,50.451156941139,1464.17455522238,46.9868850638148,268.852001126705
0,18224.5367457873,52.6853283248653,1307.21504290254,40.987263975758,251.575619009585
0,18384.514538376,54.7409671259448,1167.06999553194,35.876777806649,234.79772115942
0,18528.2889878258,56.6142667533851,1041.94974030182,31.4943376292091,218.652667489743
0,18657.4986623679,58.3045113930931,930.243486227398,27.7272866370067,203.226053374581
0,18773.6183449918,59.8390826404703,830.513133404917,24.4575633883625,188.571875574431
0,18877.9726022286,61.222832572275,741.474758995994,21.6152190731691,174.714587129971
0,18971.7530587485,62.4760150251223,661.982088078696,19.1269471184242,161.661891029254
0,19056.0301513711,63.605311258338,591.01173656998,16.9470721015197,149.405728699021
0,19131.7666051082,64.6220752552628,527.650036237748,15.0317765279011,137.929506870895
0,19199.8277370718,65.5374353702744,471.081272188459,13.3442242965387,127.20933107288
0,19260.9912198276,66.3642608269859,420.577181400412,11.8511744355077,117.216163509459
0,19315.9556717622,67.1059188021844,375.487577107397,10.5337596847767,107.917072643468
0,19365.3495127057,67.7710696498513,335.231978331589,9.36887728394185,99.2785620288806
