"S","R","D","A","H","I"
0,21017.99995344,0,12152.00004816,765.9999984,0
0,22309.799958096,3.21148828944216,10849.3056429972,617.03591094451,156.6469996728
0,23472.0988134575,7.55345810802937,9686.26007806794,502.921506872899,267.166143493672
0,24517.7335863009,12.3812864630607,8647.89299769906,414.69515223716,343.296977299813
0,25458.3220990245,17.5318172247941,7720.83886834572,345.534777202644,393.772438202331
0,26304.3367073996,22.9231644132839,6893.16494165906,290.518130208038,425.057056320038
0,27065.2107202183,28.3273975664649,6154.21765991321,246.281913986455,441.962308315578
0,27749.4569084398,33.6383803898428,5494.48552677051,210.288455505577,448.130728894251
0,28364.7473795569,38.735171063092,4905.47667830071,180.719125923627,446.321645155716
0,28917.9991244949,43.7655257454056,4379.60957838688,155.979229481334,438.646541891526
0,29415.4226594708,48.5203978189101,3910.1154315838,135.261870995149,426.679640131306
0,29862.6283537419,53.0797944104443,3490.95105731802,117.668065792995,411.672728736684
0,30264.6575389266,57.3973060427681,3116.72110397353,102.655475739394,394.568575317683
0,30626.0520544297,61.4132711511191,2782.60860162757,89.821310217007,376.104762574621
0,30950.9055218716,65.1507772186744,2484.31295953309,78.7679971200916,356.862744256537
0,31242.8998919626,68.6666498380451,2217.99461027114,69.1543226862912,337.284525241942
0,31505.3432377825,71.9231964620871,1980.20728645282,60.8309306705674,317.695348632008
0,31741.2165943581,74.9067478883561,1767.91272583006,53.6008142692182,298.363117654306
0,31953.2042601334,77.609628101487,1578.3778938369,47.3225074396112,279.485710488588
0,32143.7228713099,80.071322654492,1409.16275976424,41.8307602132122,261.212286058135
0,32314.9434519135,82.2963530781514,1258.08888432871,37.0280181350946,243.643292544565
0,32468.8194714143,84.3152238548978,1123.21137491333,32.8047472209949,226.849182596458
0,32607.1060018874,86.1371027918551,1002.79384743778,29.092084566539,210.870963316425
0,32731.3816914195,87.7792375654688,895.286072522786,25.8215401977735,195.7314582945
0,32843.065598521,89.2588769355896,799.3040181701,22.9343039996165,181.437202373716
0,32943.4331509753,90.5963934695885,713.612032031926,20.3763733328181,167.982050190346
0,33033.6301965308,91.7967768589118,637.10693388803,18.1166652942105,155.349427428018
0,33114.6874991919,92.8737839615322,568.803813540586,16.1168424209676,143.518060885058
