"S","R","D","A","H","I"
0,14985.999894,0,12496.0000032,190.000102800001,0
0,18985.15996284,1.36624600450825,8522.2720021824,124.346767950492,38.8550210226001
0,21723.5095081422,4.88109272849692,5812.1895054884,83.2219372757566,48.1979563651192
0,23598.0479773007,8.51928335742674,3963.91324274309,56.2566079959076,45.2628886028521
0,24880.7377126114,11.6325631510281,2703.38883155078,38.2123636303143,38.0285290564344
0,25758.0789661391,14.1496790215005,1843.71118311763,25.9610253323245,30.0991463894699
0,26357.900393789,16.0740259299885,1257.41102688623,17.6674239301197,22.9471294646897
0,26767.8487498195,17.5009707592314,857.554320336406,12.0359530248246,17.0600060600176
0,27047.9465203624,18.547810537799,584.852046469429,8.19510668562809,12.458515944747
0,27239.26907608,19.3132567689581,398.869095692151,5.57198179806784,8.97658966083267
0,27369.9173419058,19.8610386352101,272.028723262047,3.79314437800001,6.39975181895282
0,27459.1176295795,20.2500333427849,185.523589264716,2.58279522177448,4.52595259120735
0,27520.0091895567,20.5256411985852,126.527087878536,1.75769152488106,3.18038984130039
0,27561.5694074467,20.7183516981667,86.2914739331617,1.19761055808538,2.22315636384021
0,27589.932755189,20.8531103863809,58.8507852224163,0.815668213880633,1.54768098833882
0,27609.2874815948,20.9476576183692,40.1362355216879,0.554880056258739,1.07374520890514
0,27622.4932211709,21.0135284391674,27.3729126257911,0.377650100190166,0.742687663923323
0,27631.5028675867,21.0590242418675,18.6683264107896,0.257337344094658,0.512444416547956
0,27637.6494958553,21.0903058945366,12.7317986121585,0.175481723070141,0.35291791496446
0,27641.8427509908,21.1119188485423,8.68308665349208,0.11954759662599,0.242695910537018
0,27644.703206754,21.1268283012402,5.9218650976816,0.0814325599365534,0.166667287084707
0,27646.6543973201,21.1371838656349,4.03871199661885,0.0553868288898414,0.114319988738664
0,27647.985251742,21.1443062773238,2.75440158169405,0.0377222791031387,0.0783181199088295
0,27648.8929906409,21.1491772982059,1.87850187871535,0.0257215578659128,0.0536086243431659
0,27649.5121376425,21.1525161713333,1.28113828128387,0.0175331924642813,0.0366747124486744
0,27649.9344320603,21.1548092926726,0.873736307835596,0.011945419837638,0.0250769193538687
0,27650.222452753,21.1563793839109,0.595888161943876,0.00814178806393676,0.0171379130981641
0,27650.4188926911,21.1574541241475,0.406395726445724,0.00554964551788868,0.0117078127345992
