"S","R","D","A","H","I"
0,869.99999826,0,338.99999794,173.0000038,0
0,1077.80693368,2.87031912730064,212.89199870632,53.0522477092841,35.3785007771
0,1188.392713688,18.4760784101435,133.696175187569,22.4487928790085,18.9862398352816
0,1250.19217183402,26.9401397351163,83.9611980177933,11.9488771071963,8.957613305872
0,1286.62898048278,31.1273384638551,52.7276323551742,7.01225226941428,4.5037964287722
0,1308.80440236011,33.3732118301575,33.1129531190494,4.23955392297379,2.46987876771283
0,1322.50046360493,34.6834859643519,20.794934558763,2.58605497813768,1.43506089382209
0,1331.01330884307,35.4882521297613,13.0592189029032,1.58030787565914,0.858912248608235
0,1336.31775544566,35.99084701976,8.2011894710232,0.969485285809348,0.520722777752189
0,1339.62841331999,36.3071420761237,5.15034698780257,0.596071636253592,0.318025979831015
0,1341.69660177506,36.5056725923273,3.23441790834001,0.368265099297073,0.195042624974993
0,1342.99009063445,36.6318543494072,2.03121444643753,0.226670553150165,0.1201700165505
0,1343.79881328026,36.711511344802,1.27554974411597,0.140132398893995,0.0739932319258238
0,1344.30481333745,36.7618448915393,0.801012001745014,0.0866542503501827,0.0456755189167615
0,1344.62147705142,36.7934789782324,0.503014664774391,0.0538031420295594,0.0282261635474675
0,1344.81980032875,36.8134559804131,0.315880102204309,0.0333688284717315,0.0174947601609624
0,1344.94400861328,36.8260673799432,0.19836447315777,0.0207118133559769,0.0108477202594905
0,1345.0218126782,36.8339863047368,0.124567720272895,0.0129027552986518,0.00673054149098008
0,1345.07057984734,36.8389620590782,0.0782252824155894,0.00804617316558212,0.00418663800149971
0,1345.1011560718,36.8420843016649,0.0491234390064552,0.00502781838103224,0.00260836915270648
0,1345.12033464885,36.8440481829533,0.0308482396650321,0.00314081476386807,0.00162811376404358
0,1345.13236483104,36.8452860103865,0.0193718906835128,0.00196050510943157,0.00101676278494104
0,1345.1399103487,36.8460675202094,0.0121650425673837,0.00122230978300537,0.000634778735415195
0,1345.14464211363,36.8465593185015,0.00763932974246077,0.000763276661932028,0.000395961459770094
0,1345.1476099991,36.8468685101408,0.00479730001689561,0.000477029529584932,0.000247161213112221
0,1345.14947184303,36.847062449829,0.00301257940525726,0.000298728119019491,0.00015439961781593
0,1345.15064023719,36.8471844859245,0.00189182136639708,0.000186853709049255,9.66018124371497e-05
0,1345.15137338691,36.8472608756429,0.00118801452207727,0.000117292924716619,6.04300003611171e-05
