"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,5701.40467848944,262575.543907827,268276.948586317,0
2,35834.5037227224,122109.391320391,157943.895043113,5.22902359039867
3,14681.2363828259,52813.7230413341,67494.95942416,48.0414538895296
4,6790.68283648272,25931.4117224701,32722.0945589529,65.6720535478579
5,3557.53391123828,14137.043775628,17694.5776868663,73.9409320178894
6,2016.28475784348,8173.23889725404,10189.5236550975,78.3994074867816
7,1187.06022138586,4855.94298049167,6043.00320187753,81.0170430639947
8,710.916212437642,2920.86187258202,3631.77808501967,82.6142948371807
9,429.196935097746,1768.23062049267,2197.42755559042,83.6028177939936
10,260.461753523498,1078.15603989683,1338.61779342033,84.2114442715528
11,159.452596829974,661.425797684864,820.878394514838,84.5882582161396
12,97.967371743492,405.610476307598,503.57784805109,84.825830718892
13,59.9705867900618,248.402948521382,308.373535311444,84.9753173004853
14,36.7327575093418,152.094879302812,188.827636812154,85.0693015392071
15,22.482261406105,93.2479675674533,115.730228973558,85.1280472989045
16,13.8017917804839,57.2821318929834,71.0839236734673,85.1647730353261
17,8.4819484657927,35.2188007655765,43.7007492313692,85.1877766186674
18,5.2169880831498,21.7158193581318,26.9328074412816,85.2020929418857
19,3.22334789284623,13.4292129613942,16.6525608542405,85.2110175449484
20,1.99431081971502,8.29056201305587,10.2848728327709,85.2166455818024
21,1.2290848478923,5.13069323483773,6.35977808273002,85.2201411293077
22,0.763218050816176,3.18458732246035,3.94780537327653,85.2223227925658
23,0.473499338329057,1.97509929010053,2.44859862842959,85.2236918962207
24,0.293573401236352,1.22520720468266,1.51878060591901,85.2245488735954
25,0.182186631618157,0.761038775229109,0.943225406847266,85.2250840063566
26,0.113248771384801,0.473300547099989,0.586549318484791,85.2254183224321
27,0.0704562449151171,0.29447895690856,0.364935201823677,85.2256275136489
28,0.0438405229155222,0.183459602045615,0.227300124961137,85.2257580229138
