"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,4171.07948405238,195334.996167467,199506.07565152,0
2,26647.5736584456,82182.627585417,108830.201243863,0
3,8544.82491898524,30043.5252377083,38588.3501566936,0
4,3760.28547404434,14618.9881707989,18379.2736448432,0
5,2040.72184902656,8292.64575995034,10333.3676089769,0
6,1206.3627245671,4970.2029229188,6176.5656474859,0
7,731.795254793599,3027.64712206821,3759.44237686181,0
8,447.322346378516,1852.55805064718,2299.8803970257,0
9,273.921570783149,1136.41454371975,1410.3361145029,0
10,168.265140524136,698.793188478322,867.058329002458,0
11,103.55649231639,430.942054315469,534.498546631859,0
12,63.9591336953938,265.793135884249,329.752269579643,0
13,39.4008358603717,164.040266652648,203.441102513019,0
14,24.352153259631,101.405840262342,125.757993521974,0
15,15.0562789028097,62.8013552314887,77.8576341342984,0
16,9.33652856758038,38.9291179671954,48.2656465347757,0
17,5.78526798663433,24.1309788176784,29.9162468043128,0
18,3.58728757477994,14.9850632658097,18.5723508405897,0
19,2.23035684969805,9.32084461557395,11.551201465272,0
20,1.38781140178164,5.80453316067225,7.19234456245388,0
21,0.864810151020143,3.61675118956095,4.48156134058109,0
22,0.538781544861848,2.25263879763028,2.79142034249212,0
23,0.335468527783276,1.40199475190905,1.73746327969233,0
24,0.208711753449411,0.87281205182866,1.08152380527807,0
25,0.130000888141459,0.54383970921656,0.673840597358019,0
26,0.0810271151765571,0.339232301903724,0.420259417080281,0
27,0.0505731099008178,0.211640393623961,0.262213503524779,0
28,0.0315422596456484,0.132181551961994,0.163723811607643,53.6295317125127
