"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,1153075.18560607,2112033.08176144,3265108.26736751,0
2,920528.468519346,384783.305586676,1305311.77410602,0
3,559883.482888372,200027.859491435,759911.342379807,0
4,374795.790330317,135242.081629105,510037.871959423,0
5,255115.209796723,95891.4831374565,351006.69293418,0
6,17046.6691372224,68327.1374488372,85373.8065860595,0
7,11640.1864650383,48608.7456161476,60248.9320811859,0
8,7953.95250696803,34499.1742375601,42453.1267445282,0
9,5435.59360115573,24429.3901761916,29864.9837773474,0
10,3714.58280313727,17262.6697786491,20977.2525817864,0
11,2538.43273358091,12175.1310441525,14713.5637777334,0
12,1734.65440039443,8571.95695598121,10306.6113563756,0
13,1185.36470909342,6025.44413287319,7210.80884196661,0
14,809.996112015373,4229.17706119247,5039.17317320785,0
15,553.485164900133,2964.34865446322,3517.83381936336,0
16,378.199842070711,2075.16661477346,2453.36645684417,0
17,258.421832718581,1450.99559927698,1709.41743199556,0
18,176.575217633008,1013.45367777288,1190.02889540589,0
19,120.648845533373,707.128336172555,827.777181705928,0
20,82.4346202780358,492.921739983277,575.356360261313,0
21,56.3234614930064,343.296474399462,399.619935892469,0
22,38.482424605964,238.889071602702,277.371496208666,0
23,26.2923300549905,166.104222067955,192.396552122946,0
24,17.9634373191532,115.409768019178,133.373205338331,0
25,12.2728008174029,80.1309707092502,92.4037715266531,0
26,8.38478549302341,55.5995344219805,63.9843199150039,0
27,5.72841407856261,38.5540929948221,44.2825070733847,0
28,3.91355255995744,26.7185511092819,30.6321036692394,112.976319208713
