"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,3689861.7039555,4438438.45821964,8128300.16217514,0
2,2593541.38460351,383118.335397461,2976659.72000097,0
3,1761128.49016668,290959.987867841,2052088.47803452,0
4,1201528.7044359,224131.052644122,1425659.75708002,0
5,820395.752122398,170691.202904941,991086.955027339,0
6,54481.0478640255,128395.508847923,182876.556711948,0
7,37240.721782551,95575.4896218646,132816.211404416,0
8,25456.3434776123,70531.0904930583,95987.4339706706,0
9,17400.6389203335,51673.3461813719,69073.9851017055,0
10,11893.8781154414,37625.611214997,49519.4893304384,0
11,8129.62983494777,27252.7322371416,35382.3620720894,0
12,5556.57619651965,19649.4301899864,25206.0063865061,0
13,3797.8102084613,14110.7779843506,17908.5881928119,0
14,2595.66708082198,10097.5849707731,12693.252051595,0
15,1774.00455782229,7203.11601017471,8977.120567997,0
16,1212.41343071957,5123.93645331323,6336.34988403279,0
17,828.585367657124,3635.7180312756,4464.30339893273,0
18,566.258241058275,2573.86122219669,3140.11946325496,0
19,386.974904259841,1818.35904115311,2205.33394541296,0
20,264.449217246982,1282.19199477598,1546.64121202297,0
21,180.714587708784,902.557505915534,1083.27209362432,0
22,123.491138375742,634.316959744695,757.808098120437,0
23,84.3859696506645,445.14509535182,529.531065002484,0
24,57.6629383775615,311.967188054038,369.630126431599,0
25,39.4017550148147,218.359150464333,257.760905479148,0
26,26.9232095027678,152.660855229991,179.584064732759,0
27,18.396311354169,106.613604235945,125.009915590114,0
28,12.5697752512496,74.3802563241314,86.950031575381,109.729812988067
