"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,2174.40547196265,148527.445991214,150701.851463177,0
2,22253.4168927716,73864.7649700856,96118.1818628572,4.52144777902432
3,8567.9944840523,28835.0312035419,37403.0256875942,32.5239037896176
4,3409.75972173276,11849.0904860763,15258.850207809,43.5584205374789
5,1460.91027524757,5298.75725045645,6759.66752570402,48.0611517034155
6,687.549127885055,2602.85831281631,3290.40744070137,50.0514701174257
7,353.861985533075,1388.36014899184,1742.22213452492,51.0184101045243
8,195.61516558775,785.316644896434,980.931810484184,51.5341487530438
9,113.065023630258,460.215221131024,573.280244761283,51.8287608987887
10,67.0649025114303,273.721577828,340.786480339431,52.0070955605056
11,39.9857483191909,164.241668123726,204.227416442917,52.115722692305
12,24.1195702626861,99.1173007357004,123.236870998386,52.18293046817
13,14.5592311639984,59.953316540599,74.5125477045974,52.2246520523164
14,8.82181744584519,36.4558736125821,45.2776910584272,52.2503980250736
15,5.37974712980219,22.2557633248679,27.6355104546701,52.2663821626281
16,3.28626398512431,13.5771526012418,16.8634165863661,52.276407761472
17,2.00250375531294,8.30487683077475,10.3073805860877,52.2826274069215
18,1.22873885293216,5.10422732471423,6.33296617764639,52.2864840048452
19,0.756256453973267,3.14976596165077,3.90602241562404,52.2888749624084
20,0.467647838537419,1.94702671800149,2.41467455653891,52.2903680558821
21,0.288986994328346,1.20522961166522,1.49421660599357,52.2912982701424
22,0.179121360360913,0.746780228839181,0.925901589200094,52.2918797202145
23,0.110953629836414,0.463163582678612,0.574117212515026,52.2922424012066
24,0.0688851402242385,0.287704286799636,0.356589427023874,52.2924686758916
25,0.0428062692232195,0.178834336584733,0.221640605807953,52.2926100491478
26,0.0266116418417416,0.11112295680924,0.137734598650981,52.2926985818766
27,0.0165296114019209,0.069131798716166,0.0856614101180868,52.2927537662071
28,0.0102966951456798,0.0430742733056085,0.0533709684512883,52.2927882078973
