"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,3782.71062054676,139236.738090052,143019.448710599,0
2,17532.45373769,59030.1895269228,76562.6432646128,0
3,6992.86338743025,26459.9244649218,33452.7878523521,0
4,3595.22898680463,14500.7924727923,18096.0214595969,0
5,2095.92043690277,8638.56609003748,10734.4865269403,0
6,1272.71967494469,5274.19072397148,6546.91039891617,0
7,780.59982586262,3239.13591033435,4019.73573619697,0
8,479.890075032861,1992.42410171996,2472.31417675282,0
9,295.291874433795,1226.79158278841,1522.0834572222,0
10,181.922724900415,757.566529323007,939.489254223422,0
11,112.557724649899,469.099700590776,581.657425240675,0
12,69.7325220681487,290.195804187875,359.928326256024,0
13,43.0804837891593,179.320690815068,222.401174604227,0
14,26.621722319267,110.770342265071,137.392064584338,0
15,16.4386415185748,68.4659277876657,84.9045693062405,0
16,10.1679057060702,42.3593603485144,52.5272660545847,0
17,6.29152438591178,26.2147514402874,32.5062758261991,0
18,3.89415410632515,16.2506976489701,20.1448517552953,0
19,2.41703373465027,10.0913831608062,12.5084168954565,0
20,1.50126736728702,6.25828843399501,7.75955580128203,0
21,0.929906960268391,3.88728777609148,4.81719473635988,0
22,0.578913768187053,2.41912004602303,2.99803381421009,0
23,0.360126279945242,1.50451512235319,1.86464140229843,0
24,0.223918984705428,0.93578416740475,1.15970315211018,0
25,0.139310401694157,0.582548231703929,0.721858633398086,0
26,0.086766171226404,0.362942970718589,0.449709141944993,0
27,0.0540701342265179,0.226183818459217,0.280253952685735,0
28,0.0336978978108818,0.141082547471172,0.174780445282054,38.1843930676611
