"model_time","cost_drugs","cost_items","cost_total","count_deaths"
1,1794604.54229616,2733555.66229485,4528160.20459101,0
2,1348674.3040473,397745.197039866,1746419.50108716,0
3,864427.587842066,228941.257649184,1093368.84549125,0
4,583916.689336948,161160.89673721,745077.586074157,0
5,398029.779981396,117028.043371181,515057.823352577,0
6,26522.286127421,84989.9992353814,111512.285362802,0
7,18118.8379177892,61467.9132954594,79586.7512132485,0
8,12382.9504166224,44266.7752532142,56649.7256698366,0
9,8463.26897452656,31756.8843759732,40220.1533504998,0
10,5784.25024601415,22704.6423936825,28488.8926396967,0
11,3953.18332695465,16183.401117688,20136.5844446427,0
12,2701.70135236478,11503.7879253128,14205.4892776776,0
13,1846.36840094322,8157.28126220942,10003.6496631526,0
14,1261.79915136596,5771.44651802007,7033.24566938603,0
15,862.289674057402,4075.17486703913,4937.46454109653,0
16,589.260660058463,2872.14672060017,3461.40738065863,0
17,402.673674974817,2020.84443846075,2423.51811343556,0
18,275.163465650925,1419.65959956029,1694.82306521122,0
19,188.027015885743,995.894013082652,1183.9210289684,0
20,128.481882057502,697.6961486875,826.178030745003,0
21,87.7921887626184,488.186376840909,575.978565603527,0
22,59.987727026757,341.199725972193,401.18745299895,0
23,40.9884661465717,238.21507394079,279.203540087362,0
24,28.0061776349528,166.149096539887,194.15527417484,0
25,19.1354685740265,115.777110034759,134.912578608785,0
26,13.074275320561,80.6062476880855,93.6805230086465,0
27,8.93284054755073,56.073682969153,65.0065235167037,0
28,6.10316529292275,38.977589484557,45.0807547774798,113.058816053639
